case_key,display_label,salt_family,variant,split_role,admission_status,group,quantity_label,series_role,series_name,unit,n_window,t_start,t_end,dt_median,window_seconds,osc_mean,osc_minimum,osc_maximum,osc_peak_to_peak,osc_rmse_about_mean,osc_var_about_mean,osc_rmse_about_trend,osc_var_about_trend,osc_cov,fit_slope,fit_intercept,fit_r2,fit_slope_se,fit_t_stat,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_naive,unc_rel_sem_corrected,verdict,postprocessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 10 (0.887519 0.534132 0.010497),K,301,2215,2515,1,300,456.8316591,456.676586,456.975126,0.29854,0.07724184252,0.005966302236,0.06926707964,0.004797928322,0.0001690816321,0.0003933846868,455.9013043,0.1958288179,4.610179209e-05,8.532958676,0.0002583345609,1.703773375,false,false,14.04044209,21.43807139,0.004452145787,0.01668244756,9.745703257e-06,3.651771332e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 11 (0.898016 0.534132 0),K,301,2215,2515,1,300,451.1560527,451.058297,451.25978,0.201483,0.04183266698,0.001749972027,0.0289595857,0.0008386576039,9.272327553e-05,0.0003474246639,450.3343934,0.520759423,1.927450682e-05,18.02508708,0.0002310229433,3.59906389,false,true,7.02660869,42.83716559,0.00241119484,0.006391535269,5.344480751e-06,1.416701656e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 12 (0.887519 0.229332 -0.010497),K,301,2215,2515,1,300,455.644799,455.566057,455.713969,0.147912,0.03712643366,0.001378372076,0.01761501824,0.0003102888677,8.148108734e-05,0.0003761222869,454.7552698,0.7748874393,1.172395188e-05,32.08152768,0.0002476417734,6.405709293,false,true,14.27197183,21.09028827,0.002139932061,0.008084291696,4.696491797e-06,1.77425304e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 13 (0.877023 0.229332 0),K,301,2215,2515,1,300,456.2507242,456.179921,456.319712,0.139791,0.03605468977,0.001299940654,0.006096793818,3.717089485e-05,7.902385214e-05,0.0004089673248,455.2835165,0.9714056986,4.057816822e-06,100.7850632,0.000268909595,20.12372423,false,true,10.05996139,29.92059197,0.00207815777,0.006591384891,4.554859114e-06,1.444684806e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 14 (0.887519 0.229332 0.010497),K,301,2215,2515,1,300,455.6475811,455.576057,455.733918,0.157861,0.03879727213,0.001505228325,0.01782212757,0.0003176282313,8.514754327e-05,0.0003966081512,454.7096028,0.7889833548,1.186179675e-05,33.43575679,0.0002611282278,6.676107825,false,true,13.87107896,21.69982601,0.002236237589,0.008328620338,4.907822803e-06,1.827864491e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 15 (0.898016 0.229332 0),K,301,2215,2515,1,300,449.914457,449.806277,450.065479,0.259202,0.05249338978,0.00275555597,0.04068049231,0.001654902455,0.0001166741565,0.0003818139896,449.011467,0.3994306513,2.707554019e-05,14.10180506,0.0002545910563,2.815703311,false,false,11.7613504,25.59229933,0.003025668686,0.01037647789,6.724986581e-06,2.306322397e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 16 (0.887519 -0.075468 -0.010497),K,301,2215,2515,1,300,455.0280504,454.955326,455.099743,0.144417,0.0367942011,0.001353813234,0.01357532898,0.0001842895569,8.086139099e-05,0.0003935781985,454.097238,0.8638737219,9.035273284e-06,43.56018751,0.0002594861118,8.69764996,false,true,13.4538045,22.37285372,0.002120782494,0.007778908912,4.660773093e-06,1.709544918e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 17 (0.887519 -0.085964 0),K,301,2215,2515,1,300,459.6526071,459.565915,459.747146,0.181231,0.04070465171,0.001656868671,0.01765804599,0.0003118065881,8.855525038e-05,0.0004220828334,458.6543812,0.8118097145,1.175258967e-05,35.9140279,0.0002754794557,7.170943495,false,true,5.359081533,56.16634085,0.00234617712,0.005431327333,5.104239776e-06,1.181615692e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 18 (0.887519 -0.075468 0.010497),K,301,2215,2515,1,300,455.0269332,454.949961,455.098624,0.148663,0.03688041003,0.001360164644,0.01370217104,0.0001877494913,8.105104849e-05,0.0003940644303,454.0949708,0.8619656142,9.11969501e-06,43.21026414,0.0002598073223,8.627780862,false,true,13.14465608,22.8990396,0.002125751494,0.007707031017,4.67170477e-06,1.693752711e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 19 (0.887519 -0.064971 0),K,301,2215,2515,1,300,459.6861209,459.600201,459.781525,0.181324,0.040738715,0.0016596429,0.01773647435,0.0003145825223,8.862289537e-05,0.0004220825658,458.6878957,0.8104516807,1.18047889e-05,35.75519812,0.000275459197,7.13923,false,true,5.64950317,53.27902134,0.002348140496,0.005581220834,5.108138768e-06,1.214137338e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 20 (0.648452 -0.203343 -0.010497),K,301,2215,2515,1,300,464.9129316,464.817737,464.99458,0.176843,0.03920974658,0.001537404226,0.01799710593,0.0003238958217,8.433782738e-05,0.0004009109503,463.9647772,0.7893229275,1.197825634e-05,33.46989236,0.0002587006661,6.682923664,false,true,5.793433449,51.95537372,0.002260012221,0.00543974822,4.861151555e-06,1.170057413e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 21 (0.648452 -0.21384 0),K,301,2215,2515,1,300,455.128351,455.050279,455.195526,0.145247,0.03557016282,0.001265236483,0.01553912991,0.0002414645582,7.815413551e-05,0.0003682376005,454.2574691,0.8091546035,1.034231182e-05,35.60496019,0.0002427255518,7.109232037,false,true,7.422408781,40.55287291,0.0020502301,0.005585666986,4.504729481e-06,1.227272916e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 22 (0.648452 -0.203343 0.010497),K,301,2215,2515,1,300,464.9123169,464.828036,464.988271,0.160235,0.0356854609,0.00127345212,0.01757979653,0.0003090492461,7.67574005e-05,0.0003574010072,464.0670635,0.7573138077,1.170050952e-05,30.54576441,0.000230624783,6.099063888,false,true,5.837264363,51.56525065,0.002056875772,0.004969500559,4.424223014e-06,1.068911358e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 23 (0.648452 -0.192847 0),K,301,2215,2515,1,300,473.8253191,473.754133,473.900206,0.146073,0.03617387636,0.001308549331,0.01185944366,0.0001406464038,7.634432967e-05,0.0003933053895,472.8951518,0.8925173087,7.893238874e-06,49.82813719,0.0002490192316,9.949169648,false,true,4.647411507,64.76723645,0.002085027571,0.00449487239,4.400414007e-06,9.486349103e-06,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 24 (0.44376 -0.122713 -0.010497),K,301,2215,2515,1,300,467.0849166,467.022211,467.145812,0.123601,0.03374428029,0.001138676452,0.003265413342,1.066292429e-05,7.224442299e-05,0.0003865304196,466.1707721,0.9906356856,2.173347104e-06,177.8502931,0.000248261337,35.51131625,false,true,5.843897208,51.5067239,0.001944987981,0.004701843895,4.164099314e-06,1.00663578e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 25 (0.44376 -0.133209 0),K,301,2215,2515,1,300,458.9591568,458.894425,459.025464,0.131039,0.03415081864,0.001166278414,0.004119425246,1.696966436e-05,7.440927615e-05,0.0003901619207,458.0364238,0.9854497312,2.741748132e-06,142.304071,0.0002550304847,28.41381242,false,true,6.026441088,49.94655977,0.001968420462,0.004832238138,4.288879376e-06,1.052868881e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 26 (0.44376 -0.122713 0.010497),K,301,2215,2515,1,300,467.0849656,467.023764,467.145403,0.121639,0.03379796956,0.001142302746,0.00320118525,1.024758701e-05,7.235936082e-05,0.0003872222627,466.1691849,0.9910290096,2.13059909e-06,181.7433718,0.0002487056689,36.28864614,false,true,5.812630261,51.78378574,0.001948082579,0.004696709638,4.170724221e-06,1.005536462e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 27 (0.44376 -0.112216 0),K,301,2215,2515,1,300,483.4456866,483.384579,483.50367,0.119091,0.0330704284,0.001093653235,0.003794311017,1.43967961e-05,6.840567476e-05,0.0003780844782,482.5515168,0.9868360504,2.525363254e-06,149.7148886,0.0002346185861,29.89352822,false,true,6.174397866,48.74969293,0.001906147804,0.004736460051,3.942837545e-06,9.797295089e-06,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 28 (0.239068 -0.042083 -0.010497),K,301,2215,2515,1,300,469.5914682,469.53215,469.648149,0.115999,0.03378338821,0.001141317319,0.002371528688,5.624148318e-06,7.194208265e-05,0.000387843959,468.6742172,0.9950722308,1.578408143e-06,245.7184226,0.0002477753443,49.06252591,false,true,7.746217848,38.85767298,0.001947242124,0.00541956974,4.146672707e-06,1.15410311e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 29 (0.239068 -0.052579 0),K,301,2215,2515,1,300,461.4329984,461.371268,461.491426,0.120158,0.03443328568,0.001185651163,0.003158043039,9.973235834e-06,7.462250381e-05,0.0003946123804,460.4997402,0.9915883894,2.101885114e-06,187.7421262,0.0002565566713,37.48641569,false,true,6.699804844,44.92668175,0.001984701592,0.005137197875,4.301169614e-06,1.113313936e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 30 (0.239068 -0.042083 0.010497),K,301,2215,2515,1,300,469.5914526,469.531893,469.647898,0.116005,0.03377783944,0.001140942437,0.002397639386,5.748674626e-06,7.193026885e-05,0.0003877586746,468.6744034,0.9949614683,1.595786527e-06,242.989064,0.0002477208683,48.51755567,false,true,7.832960395,38.42736141,0.001946922298,0.005448934464,4.145991771e-06,1.160356398e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 31 (0.239068 -0.031586 0),K,301,2215,2515,1,300,489.3678788,489.311348,489.421129,0.109781,0.03256296027,0.001060346382,0.002544582322,6.474899193e-06,6.654086155e-05,0.0003736115989,488.4842874,0.9938936,1.693586705e-06,220.6037623,0.0002290372632,44.047889,false,true,6.904617149,43.59401738,0.001876897827,0.004931856514,3.835351498e-06,1.007801437e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 32 (-0 0.169958 -0.010497),K,301,2215,2515,1,300,466.088586,466.024235,466.152002,0.127767,0.03736370853,0.001396046715,0.001415314613,2.003115455e-06,8.016439289e-05,0.0004296993558,465.072347,0.9985651516,9.419848562e-07,456.163762,0.0002765779095,91.08208557,false,true,13.19425855,22.81295298,0.002153608357,0.007822745885,4.62059879e-06,1.678381776e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 33 (0.010497 0.169958 0),K,301,2215,2515,1,300,458.2011945,458.139989,458.258933,0.118944,0.03433424145,0.001178840136,0.00109331421,1.195335963e-06,7.493267556e-05,0.0003949423295,457.2671559,0.9989860067,7.276724337e-07,542.7474111,0.0002585822566,108.3702176,false,true,25.7755985,11.67771138,0.001978992777,0.01004728191,4.319047616e-06,2.192766417e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 34 (-0 0.169958 0.010497),K,301,2215,2515,1,300,465.2935988,465.228184,465.358001,0.129817,0.03791949017,0.001437887735,0.001395738743,1.948086639e-06,8.14958346e-05,0.0004361085666,464.2622021,0.9986451747,9.289558285e-07,469.461037,0.000281182828,93.7371486,false,true,15.05168362,19.99776288,0.002185643078,0.008479530026,4.697341814e-06,1.822404187e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 35 (-0.010497 0.169958 0),K,301,2215,2515,1,300,470.1882938,470.135699,470.237785,0.102086,0.02913058694,0.0008485910953,0.002263770759,5.124658048e-06,6.195515141e-05,0.0003342415428,469.3978126,0.9939609806,1.506688161e-06,221.8385671,0.0002132602282,44.29444211,false,true,14.89250008,20.21151576,0.001679059117,0.006479623813,3.57103556e-06,1.378091266e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 36 (-0 0.75394 -0.010497),K,301,2215,2515,1,300,463.5853576,463.523826,463.643696,0.11987,0.03455108856,0.001193777721,0.0007761712625,6.024418287e-07,7.453015501e-05,0.0003975379992,462.6451802,0.9994953484,5.165929668e-07,769.5381562,0.0002572587719,153.6534596,false,true,44.55886155,6.755109748,0.001991491637,0.01329368948,4.295846718e-06,2.86758183e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 37 (0.010497 0.75394 0),K,301,2215,2515,1,300,460.0714666,460.008748,460.13204,0.123292,0.0354031684,0.001253384333,0.0006476717332,4.19478674e-07,7.695145424e-05,0.0004073764964,459.1080212,0.9996653232,4.310680881e-07,945.0397924,0.0002656390535,188.6958202,false,true,60.0083883,5.015965409,0.002040604702,0.01580756093,4.435408085e-06,3.435892482e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 38 (-0 0.75394 0.010497),K,301,2215,2515,1,300,462.7376563,462.675416,462.79665,0.121234,0.03502010837,0.00122640799,0.0007445516915,5.543572214e-07,7.568026481e-05,0.0004029450578,461.7846912,0.999547983,4.95548065e-07,813.1301204,0.0002612355309,162.3574544,false,true,48.12012912,6.25517856,0.002018525489,0.01400224363,4.362137945e-06,3.025957244e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 39 (-0.010497 0.75394 0),K,301,2215,2515,1,300,468.8506258,468.797558,468.904782,0.107224,0.03115736145,0.0009707811727,0.0009360766385,8.762394731e-07,6.645477203e-05,0.0003584190698,468.0029647,0.9990973872,6.230204997e-07,575.2925786,0.0002293389728,114.8685017,false,true,27.71545458,10.8603667,0.001795880458,0.009454496987,3.830389381e-06,2.016526473e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 40 (0.604664 0.763421 -0.010497),K,301,2215,2515,1,300,457.4672119,457.40532,457.527858,0.122538,0.0352838918,0.001244953021,0.001924772882,3.704750648e-06,7.712878843e-05,0.000405467316,456.5082817,0.9970241844,1.281062804e-06,316.5085388,0.0002658992637,63.19716779,false,true,5.774821033,52.12282741,0.002033729713,0.004887226855,4.445629458e-06,1.068322872e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 41 (0.604664 0.752924 0),K,301,2215,2515,1,300,433.9421583,433.872881,434.004929,0.132048,0.03807287265,0.001449543632,0.001636879883,2.679375751e-06,8.773720627e-05,0.000437764377,432.9068455,0.9981515729,1.089451099e-06,401.8210431,0.0003026424389,80.23149071,false,true,21.52670764,13.98263055,0.002194483897,0.01018172129,5.057088497e-06,2.34633144e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 42 (0.604664 0.763421 0.010497),K,301,2215,2515,1,300,457.4672139,457.405322,457.52786,0.122538,0.03528390811,0.001244954171,0.001924979471,3.705545964e-06,7.712882375e-05,0.0004054673741,456.5082835,0.9970235483,1.281200302e-06,316.4746164,0.0002658993006,63.19039452,false,true,5.774673666,52.12415756,0.002033730653,0.004887166756,4.445631494e-06,1.06830973e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,individual,probe 43 (0.604664 0.773917 0),K,301,2215,2515,1,300,462.6907812,462.62912,462.751088,0.121968,0.03469507104,0.001203747954,0.001956138285,3.826476989e-06,7.498543832e-05,0.0003986602526,461.7479498,0.9968211975,1.30193854e-06,306.2051245,0.0002584838095,61.13988807,false,true,5.769535819,52.1705748,0.001999790649,0.004803468756,4.322088811e-06,1.038159598e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,wall_temperature,TW,representative,TW spatial mean,K,301,2215,2515,1,300,460.8432659,460.7851756,460.8998099,0.1146343409,0.03416972043,0.001167569795,0.001637051019,2.679936039e-06,7.414607734e-05,0.0003927977183,459.9142993,0.9977046888,1.089565001e-06,360.5087515,0.0002557036724,71.98267746,false,true,10.00530994,30.08402557,0.001969509943,0.006229790627,4.273708849e-06,1.351824164e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,mdot,mdot,individual,left (test section),kg/s,301,2215,2515,1,300,-0.01492610733,-0.01493743906,-0.01491749524,1.994382e-05,4.275537872e-06,1.828022409e-11,3.880180315e-06,1.505579928e-11,0.0002864469467,-2.066582044e-08,-0.01487723267,0.1763886918,2.582514913e-09,-8.002207588,0.0004153625585,1.59779846,false,false,10.9506398,27.48697844,2.46437906e-07,8.155061805e-07,1.651052753e-05,5.463622647e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
salt3_jin_nominal,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,nominal,canonical_forward_train,user_requested_forward_train_reporting_row,mdot,mdot,individual,lower (heater),kg/s,301,2215,2515,1,300,-0.01492605352,-0.01493739599,-0.01491740982,1.998617e-05,4.281090749e-06,1.8327738e-11,3.886652915e-06,1.510607088e-11,0.0002868200053,-2.065698131e-08,-0.01487719976,0.1757809458,2.586822854e-09,-7.985464209,0.0004151863978,1.594455314,false,false,10.96832501,27.44265871,2.467579685e-07,8.172244314e-07,1.653203027e-05,5.475154102e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing
