observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:test_section_span:f_debuoyed:test_section_span,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_debuoyed_friction_factor,test_section_span,test_section_span,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_debuoyed,0.5191262299479986,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:test_section_span:friction_grad_corrected_pa_m:test_section_span,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_mechanical_loss_gradient,test_section_span,test_section_span,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,friction_grad_corrected_pa_m,9.042926077765507,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:test_section_span:inertial_grad_pa_m:test_section_span,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,test_section_span,pressure,momentum_budget_inertial_gradient,test_section_span,test_section_span,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,inertial_grad_pa_m,0.3026839587329683,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:test_section_span:minor_loss_pa:test_section_span,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_minor_loss,test_section_span,test_section_span,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,minor_loss_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:test_section_span:residual_fraction:test_section_span,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_residual_fraction,test_section_span,test_section_span,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_fraction,0.0,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:test_section_span:residual_pa:test_section_span,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,test_section_span,pressure,pressure_residual,test_section_span,test_section_span,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:Re:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,upper_leg,pressure,momentum_budget_reynolds_number,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,Re,114.87772115689725,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:apparent_darcy_f:upper_leg:section_mean_static_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_static_gradient,pressure,segment_apparent_darcy_f,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,apparent_darcy_f,-5.76869829412944,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_static_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:apparent_darcy_f:upper_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_total_pressure_gradient,pressure,segment_apparent_darcy_f,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,apparent_darcy_f,-5.771707652920069,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:bulk_T_K:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,upper_leg,pressure,momentum_budget_bulk_temperature,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,bulk_T_K,475.3749655340531,K,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:buoyancy_source_grad_pa_m:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,upper_leg,pressure,momentum_budget_density_gradient_buoyancy,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,buoyancy_source_grad_pa_m,-102.13191019491357,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:development_loss_pa:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,upper_leg,pressure,pressure_development_loss,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,development_loss_pa,1.632051335209415,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:distributed_friction_pa:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,upper_leg,pressure,pressure_distributed_mechanical_loss,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,distributed_friction_pa,6.761584463927169,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:dp_loss_ds_pa_per_m:upper_leg:section_mean_static_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_static_gradient,pressure,segment_apparent_loss_gradient,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,dp_loss_ds_pa_per_m,-80.677499972802,Pa/m,,,,source_contract_mesh_reduction_geometry,section_mean_static_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:dp_loss_ds_pa_per_m:upper_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_total_pressure_gradient,pressure,segment_apparent_loss_gradient,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,dp_loss_ds_pa_per_m,-80.71958703150574,Pa/m,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:excess_loss_factor_fapp_over_flam:upper_leg:section_mean_static_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_static_gradient,pressure,segment_apparent_f_over_laminar,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,excess_loss_factor_fapp_over_flam,-10.240148521690061,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_static_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:excess_loss_factor_fapp_over_flam:upper_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_total_pressure_gradient,pressure,segment_apparent_f_over_laminar,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,excess_loss_factor_fapp_over_flam,-10.24549050343358,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:f_corrected:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,upper_leg,pressure,momentum_budget_debuoyed_friction_factor,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_corrected,1.3261715194456618,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:f_corrected_over_flam:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,upper_leg,pressure,momentum_budget_f_over_laminar,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_corrected_over_flam,2.3804306565171482,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:f_debuoyed:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,upper_leg,pressure,pressure_debuoyed_friction_factor,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_debuoyed,1.3261715194456618,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,yes,yes,fit_target,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:friction_grad_corrected_pa_m:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,upper_leg,pressure,momentum_budget_mechanical_loss_gradient,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,friction_grad_corrected_pa_m,18.946676044110248,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:inertial_grad_pa_m:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-01_claude_momentum_budget/momentum_budget.csv,upper_leg,pressure,momentum_budget_inertial_gradient,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,inertial_grad_pa_m,0.034690320732692924,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,momentum_budget_reference;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:minor_loss_pa:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,upper_leg,pressure,pressure_minor_loss,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,minor_loss_pa,0.9034003411668073,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
