source_id,case_id,span,property_mode,candidate_source,provenance_author_title,source_use_category,overlap_status,source_range_summary,tamu_range_summary,admission_recommendation,reason
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,shen_celsius_comparison,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=84.5 Pr=22.1 Gr=1.86e+03 Gz=285 L/D=6.56,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,sohal_janz_full,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=65.2 Pr=55.6 Gr=1.11e+03 Gz=553 L/D=6.56,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=65.2 Pr=55.6 Gr=1.11e+03 Gz=553 L/D=6.56,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=65.2 Pr=55.6 Gr=1.11e+03 Gz=553 L/D=6.56,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,sohal_janz_full,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=65.2 Pr=55.6 Gr=1.11e+03 Gz=553 L/D=6.56,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_cp_1560_k_060,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_cp_1560_k_060,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_cp_1560_k_060,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_cp_1560_k_060,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_parida_cp_santini_k,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_parida_cp_santini_k,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_parida_cp_santini_k,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_parida_cp_santini_k,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=112 Pr=17.7 Gr=5.25e+04 Gz=121 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,replication_reis_jadyn,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=91.3 Pr=35.2 Gr=3.49e+04 Gz=196 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,replication_reis_jadyn,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=91.3 Pr=35.2 Gr=3.49e+04 Gz=196 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,replication_reis_jadyn,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=91.3 Pr=35.2 Gr=3.49e+04 Gz=196 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,replication_reis_jadyn,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=91.3 Pr=35.2 Gr=3.49e+04 Gz=196 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,shen_celsius_comparison,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=112 Pr=17.1 Gr=5.25e+04 Gz=117 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,shen_celsius_comparison,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=112 Pr=17.1 Gr=5.25e+04 Gz=117 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,shen_celsius_comparison,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=112 Pr=17.1 Gr=5.25e+04 Gz=117 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,shen_celsius_comparison,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=112 Pr=17.1 Gr=5.25e+04 Gz=117 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,sohal_janz_full,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=91.3 Pr=38.5 Gr=3.49e+04 Gz=215 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=91.3 Pr=38.5 Gr=3.49e+04 Gz=215 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=91.3 Pr=38.5 Gr=3.49e+04 Gz=215 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,sohal_janz_full,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=91.3 Pr=38.5 Gr=3.49e+04 Gz=215 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_cp_1560_k_060,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_cp_1560_k_060,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_cp_1560_k_060,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_cp_1560_k_060,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_parida_cp_santini_k,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_parida_cp_santini_k,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_parida_cp_santini_k,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_parida_cp_santini_k,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=128 Pr=16.3 Gr=2.06e+04 Gz=125 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,replication_reis_jadyn,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=108 Pr=31 Gr=1.46e+04 Gz=200 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,replication_reis_jadyn,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=108 Pr=31 Gr=1.46e+04 Gz=200 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,replication_reis_jadyn,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=108 Pr=31 Gr=1.46e+04 Gz=200 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,replication_reis_jadyn,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=108 Pr=31 Gr=1.46e+04 Gz=200 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,shen_celsius_comparison,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=128 Pr=15.9 Gr=2.06e+04 Gz=121 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,shen_celsius_comparison,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=128 Pr=15.9 Gr=2.06e+04 Gz=121 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,shen_celsius_comparison,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=128 Pr=15.9 Gr=2.06e+04 Gz=121 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,shen_celsius_comparison,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=128 Pr=15.9 Gr=2.06e+04 Gz=121 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,sohal_janz_full,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=108 Pr=34 Gr=1.46e+04 Gz=219 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=108 Pr=34 Gr=1.46e+04 Gz=219 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=108 Pr=34 Gr=1.46e+04 Gz=219 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,sohal_janz_full,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=108 Pr=34 Gr=1.46e+04 Gz=219 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_cp_1560_k_060,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=87.3 Pr=23.3 Gr=1.59e+03 Gz=429 L/D=4.74,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_cp_1560_k_060,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=87.3 Pr=23.3 Gr=1.59e+03 Gz=429 L/D=4.74,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_cp_1560_k_060,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=87.3 Pr=23.3 Gr=1.59e+03 Gz=429 L/D=4.74,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_cp_1560_k_060,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=87.3 Pr=23.3 Gr=1.59e+03 Gz=429 L/D=4.74,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_parida_cp_santini_k,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=87.3 Pr=23.5 Gr=1.59e+03 Gz=434 L/D=4.74,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_parida_cp_santini_k,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=87.3 Pr=23.5 Gr=1.59e+03 Gz=434 L/D=4.74,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_parida_cp_santini_k,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=87.3 Pr=23.5 Gr=1.59e+03 Gz=434 L/D=4.74,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
