standardization_id,source_family,source_scope,case_id,case_key,source_id,time_or_window_s,branch_or_span,station_or_plane_label,endpoint_pair,plane_path,unit_normal_status,averaging_basis,pressure_basis,hydrostatic_basis,kinetic_or_total_pressure_basis,velocity_qref_basis,density_basis,recirculation_basis,basis_missing_fields,standardized_use_label,admission_status,next_extraction_task,source_paths
PPBS-BR-0064,pressure_ladder_branch_screen,branch_aggregate_from_station_sequence,val_salt_2,val_salt2,,,right_leg,5 stations; 4 adjacent pairs,,,not_applicable_aggregate; station normals still missing upstream,branch aggregate over station pressure ladder,net_delta_p_to_minus_from_Pa;net_delta_p_rgh_to_minus_from_Pa;adjacent_delta_p_rgh,screened by static_p_and_p_rgh_net_sign; no row-level hydrostatic correction,not standardized in branch screen,reverse_area_fraction_proxy max only; no q_ref basis,not retained in this aggregate row,max_pair_reverse_area_fraction_proxy; recirculation mask status,unit_normal_by_station;geometry_distance_normalization;straight_loss_subtraction;q_ref;density_basis;same_qoi_uq,diagnostic,not_admitted_recirc_mask,metadata_only_join_to_station_rows_for_normals_and_density; new_sampling_or_pair_join_for q_ref and same-QOI uncertainty,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
PPBS-BR-0065,pressure_ladder_branch_screen,branch_aggregate_from_station_sequence,val_salt_2,val_salt2,,,test_section_span,5 stations; 4 adjacent pairs,,,not_applicable_aggregate; station normals still missing upstream,branch aggregate over station pressure ladder,net_delta_p_to_minus_from_Pa;net_delta_p_rgh_to_minus_from_Pa;adjacent_delta_p_rgh,screened by static_p_and_p_rgh_net_sign; no row-level hydrostatic correction,not standardized in branch screen,reverse_area_fraction_proxy max only; no q_ref basis,not retained in this aggregate row,max_pair_reverse_area_fraction_proxy; recirculation mask status,unit_normal_by_station;geometry_distance_normalization;straight_loss_subtraction;q_ref;density_basis;same_qoi_uq,diagnostic,not_admitted_recirc_mask,metadata_only_join_to_station_rows_for_normals_and_density; new_sampling_or_pair_join_for q_ref and same-QOI uncertainty,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
PPBS-BR-0066,pressure_ladder_branch_screen,branch_aggregate_from_station_sequence,val_salt_2,val_salt2,,,upper_leg,5 stations; 4 adjacent pairs,,,not_applicable_aggregate; station normals still missing upstream,branch aggregate over station pressure ladder,net_delta_p_to_minus_from_Pa;net_delta_p_rgh_to_minus_from_Pa;adjacent_delta_p_rgh,screened by static_p_and_p_rgh_net_sign; no row-level hydrostatic correction,not standardized in branch screen,reverse_area_fraction_proxy max only; no q_ref basis,not retained in this aggregate row,max_pair_reverse_area_fraction_proxy; recirculation mask status,unit_normal_by_station;geometry_distance_normalization;straight_loss_subtraction;q_ref;density_basis;same_qoi_uq,diagnostic,not_admitted_recirc_mask,metadata_only_join_to_station_rows_for_normals_and_density; new_sampling_or_pair_join_for q_ref and same-QOI uncertainty,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
PPBS-TERM-0001,pressure_term_ledger,span_momentum_budget,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,2428.0-2431.0,lower_leg,lower_leg__s01->lower_leg__s03,lower_leg__s01->lower_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0002,pressure_term_ledger,span_momentum_budget,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,2428.0-2431.0,right_leg,right_leg__s01->right_leg__s03,right_leg__s01->right_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0003,pressure_term_ledger,span_momentum_budget,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,2428.0-2431.0,left_lower_leg,left_lower_leg__s01->left_lower_leg__s03,left_lower_leg__s01->left_lower_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=True,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,diagnostic,not_fit_recirculation,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0004,pressure_term_ledger,span_momentum_budget,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,2428.0-2431.0,test_section_span,test_section_span__s01->test_section_span__s03,test_section_span__s01->test_section_span__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0005,pressure_term_ledger,span_momentum_budget,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,2428.0-2431.0,left_upper_leg,left_upper_leg__s01->left_upper_leg__s03,left_upper_leg__s01->left_upper_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=True,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,diagnostic,not_fit_recirculation,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0006,pressure_term_ledger,span_momentum_budget,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,2428.0-2431.0,upper_leg,upper_leg__s01->upper_leg__s03,upper_leg__s01->upper_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_2_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0007,pressure_term_ledger,span_momentum_budget,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,2511.0-2514.0,lower_leg,lower_leg__s01->lower_leg__s03,lower_leg__s01->lower_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0008,pressure_term_ledger,span_momentum_budget,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,2511.0-2514.0,right_leg,right_leg__s01->right_leg__s03,right_leg__s01->right_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0009,pressure_term_ledger,span_momentum_budget,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,2511.0-2514.0,left_lower_leg,left_lower_leg__s01->left_lower_leg__s03,left_lower_leg__s01->left_lower_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=True,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,diagnostic,not_fit_recirculation,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0010,pressure_term_ledger,span_momentum_budget,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,2511.0-2514.0,test_section_span,test_section_span__s01->test_section_span__s03,test_section_span__s01->test_section_span__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0011,pressure_term_ledger,span_momentum_budget,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,2511.0-2514.0,left_upper_leg,left_upper_leg__s01->left_upper_leg__s03,left_upper_leg__s01->left_upper_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=True,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,diagnostic,not_fit_recirculation,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0012,pressure_term_ledger,span_momentum_budget,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,2511.0-2514.0,upper_leg,upper_leg__s01->upper_leg__s03,upper_leg__s01->upper_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_3_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0013,pressure_term_ledger,span_momentum_budget,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,2079.0-2082.0,lower_leg,lower_leg__s01->lower_leg__s03,lower_leg__s01->lower_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0014,pressure_term_ledger,span_momentum_budget,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,2079.0-2082.0,right_leg,right_leg__s01->right_leg__s03,right_leg__s01->right_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0015,pressure_term_ledger,span_momentum_budget,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,2079.0-2082.0,left_lower_leg,left_lower_leg__s01->left_lower_leg__s03,left_lower_leg__s01->left_lower_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=True,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,diagnostic,not_fit_recirculation,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0016,pressure_term_ledger,span_momentum_budget,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,2079.0-2082.0,test_section_span,test_section_span__s01->test_section_span__s03,test_section_span__s01->test_section_span__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0017,pressure_term_ledger,span_momentum_budget,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,2079.0-2082.0,left_upper_leg,left_upper_leg__s01->left_upper_leg__s03,left_upper_leg__s01->left_upper_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=True,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,diagnostic,not_fit_recirculation,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-TERM-0018,pressure_term_ledger,span_momentum_budget,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,2079.0-2082.0,upper_leg,upper_leg__s01->upper_leg__s03,upper_leg__s01->upper_leg__s03,work_products/2026-07-01_claude_section_mean_pressure/section_mean_pressure_viscosity_screening_salt_test_4_jin_coarse_mesh.csv,not_standardized; section_endpoint_source references centerline section means,mesh_centerline_section_mean_pressure,p_rgh_start/end;gross_static_dp;debuoyed streamwise momentum budget,gh_drho_dxi and buoyancy_contribution reported separately,dynamic_head_start/end;total_pressure_proxy_start/end;rho_u_du_dxi,u_bulk_m_s;q_ref_pa;Re,rho_kg_m3;rho_start/end,recirculation_flag=False,unit_normal;plane_path_per_endpoint;same_qoi_mesh_GCI_for_all_spans,candidate_for_later_admission,fit_target,metadata_only_normal_recovery_if section plane definitions are available; same-QOI UQ before any new coefficient promotion,work_products/2026-07/2026-07-08/2026-07-08_pressure_term_ledger/pressure_term_ledger.csv
PPBS-2T-0001,two_tap_raw_endpoint_pair,two_tap_endpoint_pair,salt_2,salt2_mainline,viscosity_screening_salt_test_2_jin_coarse_mesh,7915,corner_lower_right,corner_lower_right__upstream_lower_leg__s04|corner_lower_right__downstream_right_leg__s00,corner_lower_right__upstream_lower_leg__s04->corner_lower_right__downstream_right_leg__s00,see face-level endpoint VTK rows in two_tap_qref_face source,missing_or_untrusted; normal q_ref audit rejects ordinary use under reverse flow,raw endpoint sampled plane averages,p_upstream/downstream;p_rgh_upstream/downstream;delta_p;delta_p_rgh,hydrostatic_correction_pa;rho_upstream/downstream,dynamic_pressure_upstream/downstream;kinetic_correction_pa;feature_total_pressure_loss,U_bulk_upstream/downstream;local_dynamic_pressure_mean;face q_ref available but rejected for ordinary K,rho_upstream/downstream,endpoint RAF/RMF/SVF in paired recirculation and q_ref audits,same_QOI_UQ;admissible_straight_developing_reference;trusted single-leg q_ref normal basis;component isolation,section_effective,raw_basis_only_no_F6_fit_no_component_K_admission,same_QOI_UQ_execution for current rows; future low-reverse endpoint sampler for ordinary K/F6 lane,work_products/2026-07/2026-07-18/2026-07-18_two_tap_pressure_basis_recirc_audit/pressure_velocity_basis_audit.csv
PPBS-2T-0002,two_tap_raw_endpoint_pair,two_tap_endpoint_pair,salt_3,salt3_mainline,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,corner_lower_right,corner_lower_right__upstream_lower_leg__s04|corner_lower_right__downstream_right_leg__s00,corner_lower_right__upstream_lower_leg__s04->corner_lower_right__downstream_right_leg__s00,see face-level endpoint VTK rows in two_tap_qref_face source,missing_or_untrusted; normal q_ref audit rejects ordinary use under reverse flow,raw endpoint sampled plane averages,p_upstream/downstream;p_rgh_upstream/downstream;delta_p;delta_p_rgh,hydrostatic_correction_pa;rho_upstream/downstream,dynamic_pressure_upstream/downstream;kinetic_correction_pa;feature_total_pressure_loss,U_bulk_upstream/downstream;local_dynamic_pressure_mean;face q_ref available but rejected for ordinary K,rho_upstream/downstream,endpoint RAF/RMF/SVF in paired recirculation and q_ref audits,same_QOI_UQ;admissible_straight_developing_reference;trusted single-leg q_ref normal basis;component isolation,section_effective,raw_basis_only_no_F6_fit_no_component_K_admission,same_QOI_UQ_execution for current rows; future low-reverse endpoint sampler for ordinary K/F6 lane,work_products/2026-07/2026-07-18/2026-07-18_two_tap_pressure_basis_recirc_audit/pressure_velocity_basis_audit.csv
PPBS-2T-0003,two_tap_raw_endpoint_pair,two_tap_endpoint_pair,salt_4,salt4_mainline,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,corner_lower_right,corner_lower_right__upstream_lower_leg__s04|corner_lower_right__downstream_right_leg__s00,corner_lower_right__upstream_lower_leg__s04->corner_lower_right__downstream_right_leg__s00,see face-level endpoint VTK rows in two_tap_qref_face source,missing_or_untrusted; normal q_ref audit rejects ordinary use under reverse flow,raw endpoint sampled plane averages,p_upstream/downstream;p_rgh_upstream/downstream;delta_p;delta_p_rgh,hydrostatic_correction_pa;rho_upstream/downstream,dynamic_pressure_upstream/downstream;kinetic_correction_pa;feature_total_pressure_loss,U_bulk_upstream/downstream;local_dynamic_pressure_mean;face q_ref available but rejected for ordinary K,rho_upstream/downstream,endpoint RAF/RMF/SVF in paired recirculation and q_ref audits,same_QOI_UQ;admissible_straight_developing_reference;trusted single-leg q_ref normal basis;component isolation,section_effective,raw_basis_only_no_F6_fit_no_component_K_admission,same_QOI_UQ_execution for current rows; future low-reverse endpoint sampler for ordinary K/F6 lane,work_products/2026-07/2026-07-18/2026-07-18_two_tap_pressure_basis_recirc_audit/pressure_velocity_basis_audit.csv
PPBS-2TF-0001,two_tap_face_level_qref,two_tap_endpoint_face,salt_2,salt2_mainline,,7915,corner_lower_right,lower_leg__s04,corner_lower_right__upstream_lower_leg__s04,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt2_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7915/plane_lower_leg__s04.vtk,face_flux_available; ordinary normal basis rejected by material reverse flow,face-level VTK surface integration,not a pressure source; supports velocity/q_ref basis for paired pressure row,not_applicable,q_ref_positive_flux_pa;q_ref_speed_pa,positive_mass_flux;negative_mass_flux;absolute_mass_flux;net_mass_flux;normal_velocity_area_mean,rho_area_mean_kg_m3,reverse_area_fraction_face;reverse_mass_fraction_face;secondary_velocity_fraction_face,same_QOI_UQ;ordinary low-reverse source family,diagnostic,diagnostic_only_no_fit_no_admission,carry these q_ref definitions into same-QOI UQ; do not use for ordinary K until low-reverse gate passes,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt2_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7915/plane_lower_leg__s04.vtk
PPBS-2TF-0002,two_tap_face_level_qref,two_tap_endpoint_face,salt_2,salt2_mainline,,7915,corner_lower_right,right_leg__s00,corner_lower_right__downstream_right_leg__s00,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt2_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7915/plane_right_leg__s00.vtk,face_flux_available; ordinary normal basis rejected by material reverse flow,face-level VTK surface integration,not a pressure source; supports velocity/q_ref basis for paired pressure row,not_applicable,q_ref_positive_flux_pa;q_ref_speed_pa,positive_mass_flux;negative_mass_flux;absolute_mass_flux;net_mass_flux;normal_velocity_area_mean,rho_area_mean_kg_m3,reverse_area_fraction_face;reverse_mass_fraction_face;secondary_velocity_fraction_face,same_QOI_UQ;ordinary low-reverse source family,diagnostic,diagnostic_only_no_fit_no_admission,carry these q_ref definitions into same-QOI UQ; do not use for ordinary K until low-reverse gate passes,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt2_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7915/plane_right_leg__s00.vtk
