case_key,case_id,run_class,admission_status,latest_processor_time_s,patch,type,Q_W,h_W_m2K,Ta_K,Tsur_K,emissivity,thicknessLayers,has_0p03556m_layer,source_path
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,ncc_pipeleg_left_07_lower_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,ncc_pipeleg_lower_01_fitting_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,ncc_pipeleg_lower_09_fitting_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,ncc_pipeleg_right_01_lower_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,ncc_pipeleg_right_03_upper_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,ncc_pipeleg_upper_01_straight_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,ncc_pipeleg_upper_09_straight_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_left_01_upper,rcExternalTemperature,,3.5654354089331215,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_left_02_connector,rcExternalTemperature,,18.055116361024403,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_left_03_fitting,rcExternalTemperature,,5.75364137492667,299.96999999999997,299.96999999999997,0.95,(0.002199999999999999 0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_left_04_test_section,rcExternalTemperature,37.0,7.703696069906455,299.96999999999997,299.96999999999997,0.95,(0.002199999999999999),False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_left_05_fitting,rcExternalTemperature,,5.750311295327297,299.96999999999997,299.96999999999997,0.95,(0.002199999999999999 0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_left_06_connector,rcExternalTemperature,,18.0495194582369,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_left_07_lower,rcExternalTemperature,,3.652396563434314,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_01_fitting,rcExternalTemperature,,3.8359269682887787,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_02_straight,rcExternalTemperature,,3.9414420850257827,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_03_bend,rcExternalTemperature,,7.288234727971945,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_04_straight,rcExternalTemperature,106.906666666667,4.225308245061517,299.96999999999997,299.96999999999997,0.95,(0.001651 0.003175 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_05_straight,rcExternalTemperature,106.906666666667,4.267943990794285,299.96999999999997,299.96999999999997,0.95,(0.001651 0.003175 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_06_straight,rcExternalTemperature,106.906666666667,4.085776480431927,299.96999999999997,299.96999999999997,0.95,(0.001651 0.003175 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_07_bend,rcExternalTemperature,,7.120270506212496,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_08_straight,rcExternalTemperature,,3.8072183973894917,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_lower_09_fitting,rcExternalTemperature,,3.8345896367355725,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_right_01_lower,rcExternalTemperature,,3.5851756828849735,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_right_02_middle,rcExternalTemperature,,3.5897738807574324,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_right_03_upper,rcExternalTemperature,,3.5811002843182895,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_01_straight,rcExternalTemperature,,3.8477988596301573,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_02_bend,rcExternalTemperature,,7.15758857709381,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_03_straight,rcExternalTemperature,,4.331662273290003,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_04_reducer,externalTemperature,-19.5121633089,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_05_cooler,externalTemperature,-121.741147668,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_06_reducer,externalTemperature,-19.5121633089,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_07_straight,rcExternalTemperature,,4.320037045526876,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_08_bend,rcExternalTemperature,,7.150872707819249,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11695.0,pipeleg_upper_09_straight,rcExternalTemperature,,3.8479229710780194,299.96999999999997,299.96999999999997,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_left,rcExternalTemperature,,4.546238209255409,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_left_left_extension,rcExternalTemperature,,3.8359269682879193,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_left_left_step,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_left_left_stub,externalTemperature,,82.84425490159224,299.96999999999997,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_left_lower_extension,rcExternalTemperature,,5.94807969570157,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_left_lower_stub,externalTemperature,,89.92193051097358,299.96999999999997,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_right,rcExternalTemperature,,4.544776496651314,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_right_lower_extension,rcExternalTemperature,,5.0271949460183745,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_right_lower_stub,externalTemperature,,68.28479402807014,299.96999999999997,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_right_right_extension,rcExternalTemperature,,3.8345896367342878,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_right_right_step,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_lower_right_right_stub,externalTemperature,,82.71636061552115,299.96999999999997,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_left,rcExternalTemperature,,4.886947042822767,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_left_upper_extension,rcExternalTemperature,,4.086745729076576,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_left_upper_stub,externalTemperature,,70.3783103883255,299.96999999999997,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_right,rcExternalTemperature,,4.583438440008289,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_right_right_extension,rcExternalTemperature,,3.869961442922709,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_right_right_step,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_right_right_stub,externalTemperature,,86.15513765254893,299.96999999999997,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_right_upper_extension,rcExternalTemperature,,4.629291371277055,299.96999999999997,299.96999999999997,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,junction_upper_right_upper_stub,externalTemperature,,93.46530107082373,299.96999999999997,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_lower_left_right_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_lower_left_upper_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_lower_right_left_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_lower_right_upper_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_upper_left_lower_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_upper_left_right_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_upper_right_left_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_junction_upper_right_lower_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,11399.0,ncc_pipeleg_left_01_upper_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/0/T
