case_key,split_role,harvest_package,branch,from_station,to_station,delta_p_to_minus_from_Pa,delta_p_rgh_to_minus_from_Pa,delta_p_rgh_sign,from_reverse_area_fraction_proxy,to_reverse_area_fraction_proxy,max_reverse_area_fraction_proxy,pair_recirc_band,upcomer_hybrid_lane,admission_status,source_path
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s00,left_upper_leg__s01,-1371.455503,-5.130728187,negative,0.6571180556,0.6493055556,0.6571180556,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s01,left_upper_leg__s02,-1358.474262,13.9429924,positive,0.6493055556,0.8271293375,0.8271293375,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s02,left_upper_leg__s03,-1356.900882,-0.2643180651,negative,0.8271293375,0.835,0.835,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s03,left_upper_leg__s04,-1359.354553,-24.02662053,negative,0.835,0.8287037037,0.835,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s00,upper_leg__s01,9219.61573,5.052657381,positive,0.5191558442,0.6098958333,0.6098958333,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s01,upper_leg__s02,-2835.777646,13.91850912,positive,0.6098958333,0.5783308931,0.6098958333,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s02,upper_leg__s03,-131.4028888,3.918555713,positive,0.5783308931,0.4864864865,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s03,upper_leg__s04,633.8407253,0.5629932368,positive,0.4864864865,0.4470588235,0.4864864865,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s00,lower_leg__s01,434.2324355,7.68680418,positive,0.5405797101,0.4882550336,0.5405797101,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s01,lower_leg__s02,236.4033401,-0.7225534194,negative,0.4882550336,0.4198250729,0.4882550336,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s02,lower_leg__s03,-2884.803931,0.5074242737,positive,0.4198250729,0.3072478992,0.4198250729,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s03,lower_leg__s04,9216.551636,-11.5479558,negative,0.3072478992,0.2374283896,0.3072478992,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s00,right_leg__s01,-3463.206452,-2.70553629,negative,0.2222222222,0.5329861111,0.5329861111,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s01,right_leg__s02,-3480.562276,0.155450186,positive,0.5329861111,0.5894097222,0.5894097222,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s02,right_leg__s03,-3469.16978,4.277411099,positive,0.5894097222,0.6737451737,0.6737451737,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s03,right_leg__s04,-3475.885561,0.1164236903,positive,0.6737451737,0.65625,0.6737451737,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s00,left_lower_leg__s01,-1167.490613,-0.05908512929,negative,0.53125,0.5633680556,0.5633680556,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s01,left_lower_leg__s02,-1156.597933,0.03374182606,positive,0.5633680556,0.5815972222,0.5815972222,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s02,left_lower_leg__s03,-1156.448246,0.2023820134,positive,0.5815972222,0.5902777778,0.5902777778,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s03,left_lower_leg__s04,-1167.065969,0.29360294,positive,0.5902777778,0.5868055556,0.5902777778,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s00,test_section_span__s01,943.4684247,-0.1230002042,negative,0.333976834,0.3301158301,0.333976834,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s01,test_section_span__s02,941.6958747,-0.4325061241,negative,0.3301158301,0.3281853282,0.3301158301,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s02,test_section_span__s03,929.9185305,-0.4565181084,negative,0.3281853282,0.3281853282,0.3281853282,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s03,test_section_span__s04,943.856312,-0.8986749458,negative,0.3281853282,0.3436293436,0.3436293436,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s00,left_upper_leg__s01,-1368.962099,-5.918178986,negative,0.6545138889,0.6458333333,0.6545138889,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s01,left_upper_leg__s02,-1355.943722,15.84212805,positive,0.6458333333,0.8258675079,0.8258675079,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s02,left_upper_leg__s03,-1354.453514,-0.2792416771,negative,0.8258675079,0.8346153846,0.8346153846,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s03,left_upper_leg__s04,-1356.900661,-25.37647614,negative,0.8346153846,0.8283179012,0.8346153846,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s00,upper_leg__s01,9202.974414,5.53851713,positive,0.5191558442,0.6114583333,0.6114583333,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s01,upper_leg__s02,-2830.658015,14.94006774,positive,0.6114583333,0.5783308931,0.6114583333,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s02,upper_leg__s03,-131.1034375,4.328931418,positive,0.5783308931,0.4864864865,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s03,upper_leg__s04,632.7277452,0.03730170122,positive,0.4864864865,0.4470588235,0.4864864865,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s00,lower_leg__s01,438.3533839,8.078701231,positive,0.5405797101,0.4882550336,0.5405797101,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s01,lower_leg__s02,238.6317978,-0.3760251499,negative,0.4882550336,0.4198250729,0.4882550336,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s02,lower_leg__s03,-2913.429538,-1.053495636,negative,0.4198250729,0.2914915966,0.4198250729,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s03,lower_leg__s04,9308.35987,-8.144801879,negative,0.2914915966,0.2374283896,0.2914915966,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s00,right_leg__s01,-3497.336372,-2.547776327,negative,0.2222222222,0.609375,0.609375,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s01,right_leg__s02,-3515.239873,-0.1410977536,negative,0.609375,0.6284722222,0.6284722222,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s02,right_leg__s03,-3503.473218,1.811549638,positive,0.6284722222,0.6718146718,0.6718146718,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s03,right_leg__s04,-3510.649196,-0.4426704478,negative,0.6718146718,0.6666666667,0.6718146718,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s00,left_lower_leg__s01,-1179.11353,-0.2211496455,negative,0.6076388889,0.6197916667,0.6197916667,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s01,left_lower_leg__s02,-1168.081548,0.02915668439,positive,0.6197916667,0.6267361111,0.6267361111,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s02,left_lower_leg__s03,-1168.018917,0.07141925695,positive,0.6267361111,0.6284722222,0.6284722222,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s03,left_lower_leg__s04,-1178.761436,0.0250083402,positive,0.6284722222,0.625,0.6284722222,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s00,test_section_span__s01,952.9451679,0.001774703738,positive,0.3243243243,0.3262548263,0.3262548263,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s01,test_section_span__s02,951.1326813,-0.1377354188,negative,0.3262548263,0.3281853282,0.3281853282,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s02,test_section_span__s03,939.1303394,-0.1953898032,negative,0.3281853282,0.3301158301,0.3301158301,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s03,test_section_span__s04,953.0517438,-0.3544488728,negative,0.3301158301,0.3416988417,0.3416988417,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s00,left_upper_leg__s01,-1382.66856,-2.776860067,negative,0.6649305556,0.6545138889,0.6649305556,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s01,left_upper_leg__s02,-1369.770346,11.94859356,positive,0.6545138889,0.8365930599,0.8365930599,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s02,left_upper_leg__s03,-1367.886804,-1.205222011,negative,0.8365930599,0.84,0.84,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s03,left_upper_leg__s04,-1370.209672,-23.46084369,negative,0.84,0.8333333333,0.84,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s00,upper_leg__s01,9294.526673,5.584067425,positive,0.5058441558,0.5609375,0.5609375,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s01,upper_leg__s02,-2858.958262,12.40869247,positive,0.5609375,0.5783308931,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s02,upper_leg__s03,-132.6005867,4.51672585,positive,0.5783308931,0.4864864865,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,external_validation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s03,upper_leg__s04,638.9124268,0.4133799218,positive,0.4864864865,0.4470588235,0.4864864865,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
