family_bucket,scope_type,scope_name,variable_family,paper_safe_count,internal_only_count,blocked_count,contradiction_count,case_count,source_ids,case_labels,interpretation_class,staging_lane
salt_all,branch,left_upper_leg,thermal_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,lower_leg,effective_htc,0,7,2,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,lower_leg,effective_ua,0,7,2,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,lower_leg,thermal_resistance,0,7,2,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,right_leg,effective_htc,0,0,9,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,right_leg,effective_ua,0,0,9,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,right_leg,thermal_resistance,0,0,9,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,test_section_span,effective_htc,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,test_section_span,effective_ua,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,test_section_span,thermal_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,upcomer,effective_htc,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,upcomer,effective_ua,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,upcomer,thermal_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,upper_leg,effective_htc,0,7,2,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,upper_leg,effective_ua,0,7,2,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,upper_leg,thermal_resistance,0,7,2,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,loopwise,boundary_layer_landmarks,boundary_layer_context,0,9,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",support_limited,all_runs_screening
salt_all,span_section,left_lower_leg,direct_pressure_gradient,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,left_lower_leg,momentum_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,left_lower_leg,shear_friction,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,left_upper_leg,direct_pressure_gradient,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,left_upper_leg,momentum_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,left_upper_leg,shear_friction,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,lower_leg,direct_pressure_gradient,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,lower_leg,momentum_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,lower_leg,shear_friction,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,right_leg,direct_pressure_gradient,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,right_leg,momentum_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,right_leg,shear_friction,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,test_section_span,direct_pressure_gradient,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,test_section_span,momentum_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,test_section_span,shear_friction,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,span_section,upper_leg,direct_pressure_gradient,0,9,0,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,span_section,upper_leg,momentum_resistance,0,9,0,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,span_section,upper_leg,shear_friction,0,9,0,9,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
water1,branch,left_lower_leg,effective_htc,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,left_lower_leg,effective_ua,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,left_lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,left_upper_leg,effective_htc,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,left_upper_leg,effective_ua,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,left_upper_leg,thermal_resistance,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,lower_leg,effective_htc,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,lower_leg,effective_ua,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,right_leg,effective_htc,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,right_leg,effective_ua,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,right_leg,thermal_resistance,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
