time_s,TP1,TP2,TP3,TP4,TP5,TP6
6043.0,455.670847,450.948439,446.584415,454.781048,455.483754,457.263764
6044.0,455.664679,450.961603,446.584959,454.781104,455.483902,457.263839
6045.0,455.658863,450.782029,446.585796,454.781103,455.483997,457.263756
6046.0,455.655746,450.766888,446.586169,454.780974,455.484074,457.263344
6047.0,455.65716,450.861338,446.586095,454.780851,455.484136,457.263488
6048.0,455.661267,450.908292,446.586182,454.780799,455.484186,457.264115
6049.0,455.664651,450.922856,446.586429,454.780772,455.484222,457.264162
6050.0,455.667383,450.923337,446.586627,454.780847,455.484223,457.263912
6051.0,455.677223,450.913041,446.586651,454.781111,455.484208,457.263852
6052.0,455.706491,450.898305,446.586473,454.781333,455.484223,457.26398
6053.0,455.714193,450.890729,446.586208,454.781505,455.48427,457.2642
6054.0,455.665161,450.899164,446.586133,454.781807,455.484335,457.264448
6055.0,455.641271,450.909106,446.586126,454.782071,455.484443,457.264398
6056.0,455.649874,450.907456,446.585944,454.782219,455.484583,457.264264
6057.0,455.666527,450.891154,446.585738,454.782319,455.484721,457.264554
6058.0,455.674717,450.885409,446.585677,454.7824,455.484896,457.264947
6059.0,455.672906,450.939291,446.585799,454.782433,455.485097,457.265082
6060.0,455.666887,450.973604,446.586277,454.782484,455.485255,457.265154
6061.0,455.660903,450.808012,446.58711,454.782501,455.485354,457.26512
6062.0,455.657224,450.757208,446.587583,454.782384,455.485432,457.264722
6063.0,455.658016,450.851245,446.587526,454.782252,455.485496,457.264734
6064.0,455.661981,450.906007,446.587577,454.782192,455.485547,457.265374
6065.0,455.665572,450.923155,446.587814,454.78216,455.485586,457.265514
6066.0,455.668165,450.925568,446.58803,454.782211,455.485592,457.265266
6067.0,455.676019,450.916374,446.588081,454.782455,455.485576,457.265169
6068.0,455.702918,450.901837,446.587931,454.782697,455.485585,457.265279
6069.0,455.718542,450.892198,446.587661,454.782858,455.485628,457.265485
6070.0,455.674638,450.898874,446.587552,454.783147,455.48569,457.265745
6071.0,455.643892,450.909684,446.587556,454.783426,455.485789,457.265749
6072.0,455.649071,450.910075,446.587397,454.783587,455.485927,457.265582
6073.0,455.665741,450.895471,446.587179,454.783689,455.486065,457.265813
6074.0,455.675543,450.884674,446.587093,454.783775,455.486232,457.266226
6075.0,455.674874,450.930105,446.587183,454.783813,455.486433,457.266394
6076.0,455.669089,450.980089,446.587596,454.783858,455.486599,457.266462
6077.0,455.662978,450.838121,446.588409,454.78389,455.486705,457.266467
6078.0,455.658793,450.750458,446.588978,454.783787,455.486784,457.266102
6079.0,455.658933,450.839958,446.588955,454.783648,455.48685,457.26599
6080.0,455.662668,450.90298,446.58897,454.783579,455.486901,457.266612
6081.0,455.666454,450.923166,446.589192,454.783544,455.486943,457.266852
6082.0,455.669024,450.92753,446.589422,454.783572,455.486954,457.266617
6083.0,455.675299,450.91959,446.589501,454.783792,455.486937,457.266484
6084.0,455.699236,450.90544,446.589378,454.784052,455.48694,457.266573
6085.0,455.721255,450.894061,446.58911,454.784208,455.48698,457.266765
6086.0,455.683928,450.898656,446.588966,454.784479,455.487038,457.26703
6087.0,455.646914,450.910025,446.588976,454.784771,455.48713,457.267087
6088.0,455.64835,450.912359,446.588842,454.784947,455.487265,457.266905
6089.0,455.664813,450.899745,446.588616,454.785052,455.487402,457.26707
6090.0,455.676137,450.885282,446.588507,454.785141,455.487562,457.267492
6091.0,455.676735,450.92136,446.588567,454.785185,455.487761,457.267698
6092.0,455.671293,450.981743,446.588919,454.785224,455.487936,457.267763
6093.0,455.665086,450.870194,446.589696,454.785267,455.488048,457.267799
6094.0,455.660453,450.747628,446.590351,454.785183,455.488128,457.26748
6095.0,455.659922,450.827607,446.590379,454.785038,455.488196,457.26726
6096.0,455.663337,450.899019,446.590361,454.784958,455.488249,457.267832
6097.0,455.667295,450.922871,446.590564,454.784921,455.488292,457.268174
6098.0,455.669933,450.929201,446.590805,454.784931,455.488308,457.267965
6099.0,455.675004,450.922678,446.59091,454.785122,455.488292,457.267797
6100.0,455.695741,450.90907,446.590816,454.785396,455.48829,457.267861
6101.0,455.72266,450.896308,446.590556,454.785554,455.488325,457.268042
6102.0,455.692529,450.898576,446.590378,454.785805,455.48838,457.268302
6103.0,455.650095,450.910152,446.590385,454.786107,455.488465,457.268413
6104.0,455.647528,450.914318,446.590278,454.786298,455.488596,457.268229
6105.0,455.663764,450.903864,446.590049,454.786408,455.488733,457.268325
6106.0,455.676491,450.887053,446.589917,454.786499,455.488886,457.268746
6107.0,455.678477,450.913468,446.589949,454.78655,455.489082,457.268992
6108.0,455.673504,450.979514,446.590245,454.786584,455.489264,457.269058
6109.0,455.667228,450.90187,446.590973,454.786635,455.489383,457.269114
6110.0,455.662204,450.74946,446.591701,454.78657,455.489466,457.268851
6111.0,455.660996,450.814589,446.591798,454.786422,455.489535,457.268545
6112.0,455.664008,450.894,446.59175,454.786332,455.489589,457.269038
6113.0,455.668093,450.922258,446.591929,454.786291,455.489633,457.269475
6114.0,455.67087,450.930572,446.592177,454.786287,455.489654,457.269307
6115.0,455.67501,450.92562,446.592308,454.786448,455.489641,457.269109
6116.0,455.692672,450.912682,446.592243,454.786729,455.489633,457.269145
6117.0,455.722901,450.898912,446.591997,454.786896,455.489663,457.269313
6118.0,455.700729,450.898694,446.591787,454.787124,455.489715,457.269566
6119.0,455.654028,450.910094,446.591783,454.787432,455.489794,457.269723
6120.0,455.646815,450.915965,446.591704,454.787641,455.489919,457.269553
6121.0,455.662549,450.907747,446.591478,454.787757,455.490057,457.269581
6122.0,455.676606,450.889761,446.591323,454.78785,455.490203,457.269988
6123.0,455.680062,450.906757,446.59133,454.787908,455.490395,457.270274
6124.0,455.675683,450.974313,446.591574,454.787937,455.490583,457.270348
6125.0,455.669383,450.930391,446.592245,454.787992,455.490711,457.270416
6126.0,455.664034,450.757239,446.593028,454.787948,455.490796,457.270213
6127.0,455.66216,450.801323,446.593207,454.787802,455.490867,457.269844
6128.0,455.664696,450.887792,446.593138,454.787699,455.490922,457.270234
6129.0,455.66885,450.92136,446.593288,454.787655,455.490967,457.270755
6130.0,455.671809,450.931645,446.59354,454.78764,455.490993,457.270644
6131.0,455.675267,450.928406,446.593694,454.78777,455.490982,457.270419
6132.0,455.690004,450.916242,446.593658,454.788052,455.49097,457.270425
6133.0,455.72152,450.901829,446.593431,454.788233,455.490995,457.270579
6134.0,455.709212,450.899071,446.593196,454.788439,455.491044,457.270821
6135.0,455.659226,450.909892,446.593173,454.788749,455.491117,457.271018
6136.0,455.646916,450.917311,446.59312,454.788975,455.491236,457.270877
6137.0,455.661242,450.911339,446.592903,454.789099,455.491374,457.270841
6138.0,455.676486,450.893169,446.592726,454.789193,455.491516,457.27122
6139.0,455.681463,450.901435,446.592708,454.789258,455.491702,457.271546
6140.0,455.677808,450.967011,446.592906,454.789285,455.491895,457.271632
6141.0,455.671546,450.954061,446.593514,454.78934,455.492031,457.271704
6142.0,455.665933,450.771618,446.594333,454.789317,455.492119,457.271562
6143.0,455.663413,450.788437,446.594605,454.789176,455.492191,457.271157
6144.0,455.665409,450.880232,446.594524,454.789062,455.492249,457.271426
6145.0,455.669571,450.920081,446.594643,454.789013,455.492295,457.272012
6146.0,455.672737,450.932425,446.594894,454.788989,455.492324,457.271972
6147.0,455.675736,450.931015,446.59507,454.789089,455.492317,457.271729
6148.0,455.687763,450.919727,446.595063,454.789365,455.492302,457.271701
6149.0,455.718656,450.905002,446.594859,454.789564,455.49232,457.271842
6150.0,455.716858,450.899757,446.594603,454.789749,455.492367,457.27207
6151.0,455.66599,450.909587,446.594555,454.790057,455.492434,457.272297
6152.0,455.648202,450.91837,446.594526,454.7903,455.492546,457.272196
6153.0,455.659933,450.914603,446.594322,454.790434,455.492685,457.272104
6154.0,455.6761,450.897063,446.594127,454.790529,455.492823,457.272442
6155.0,455.68268,450.89764,446.594084,454.790601,455.493002,457.272805
6156.0,455.679883,450.958395,446.59424,454.790628,455.493199,457.272911
6157.0,455.673711,450.97186,446.594782,454.79068,455.493344,457.272983
6158.0,455.667884,450.792314,446.595618,454.790677,455.493436,457.272896
6159.0,455.664754,450.776782,446.595989,454.790544,455.493509,457.272481
6160.0,455.666158,450.871304,446.595911,454.790419,455.493568,457.27262
6161.0,455.670262,450.918349,446.595995,454.790364,455.493615,457.273246
6162.0,455.673643,450.932931,446.59624,454.790334,455.493648,457.27329
6163.0,455.67636,450.933428,446.596436,454.790407,455.493646,457.273037
6164.0,455.68614,450.923122,446.596458,454.790668,455.493628,457.272974
6165.0,455.71537,450.908365,446.596278,454.790888,455.49364,457.273099
6166.0,455.7233,450.900792,446.59601,454.791057,455.493684,457.273314
6167.0,455.674334,450.909233,446.595932,454.791356,455.493747,457.273562
6168.0,455.650285,450.919154,446.595921,454.791616,455.493851,457.273509
6169.0,455.658809,450.917517,446.595735,454.791761,455.493988,457.273372
6170.0,455.675468,450.901237,446.595524,454.791858,455.494124,457.273659
6171.0,455.683691,450.895395,446.595458,454.791935,455.494296,457.274051
6172.0,455.681897,450.949169,446.595577,454.791965,455.494494,457.274184
6173.0,455.675876,450.983757,446.596052,454.792012,455.494649,457.274251
6174.0,455.669881,450.818369,446.596885,454.792026,455.494746,457.274214
6175.0,455.666188,450.767048,446.597356,454.791906,455.49482,457.273812
6176.0,455.666968,450.861118,446.597295,454.79177,455.494881,457.27382
6177.0,455.670928,450.915998,446.597343,454.791708,455.494929,457.274458
6178.0,455.674518,450.933171,446.597578,454.791674,455.494965,457.274597
6179.0,455.677099,450.935606,446.597792,454.791722,455.494968,457.274345
6180.0,455.684896,450.92641,446.597842,454.791963,455.494948,457.274245
6181.0,455.711732,450.911852,446.597689,454.792203,455.494954,457.274352
6182.0,455.727555,450.90221,446.597416,454.792361,455.494994,457.274553
6183.0,455.683805,450.908888,446.597303,454.792647,455.495053,457.274812
6184.0,455.652874,450.919682,446.597304,454.792923,455.49515,457.274814
6185.0,455.657961,450.920084,446.597141,454.793081,455.495285,457.274645
6186.0,455.674629,450.905512,446.596918,454.79318,455.49542,457.274872
6187.0,455.684465,450.894627,446.596828,454.793262,455.495584,457.275283
6188.0,455.68382,450.939905,446.596913,454.793296,455.495782,457.275449
6189.0,455.678035,450.990122,446.597325,454.793337,455.495946,457.275513
6190.0,455.671915,450.848569,446.598135,454.793366,455.496048,457.275515
6191.0,455.667714,450.760269,446.598703,454.793261,455.496124,457.275146
6192.0,455.66784,450.849722,446.598677,454.793118,455.496187,457.27503
6193.0,455.671568,450.912898,446.598689,454.793046,455.496236,457.27565
6194.0,455.675354,450.933125,446.598909,454.793009,455.496274,457.275889
6195.0,455.677914,450.937514,446.599137,454.793035,455.496282,457.27565
6196.0,455.684141,450.929581,446.599215,454.793252,455.496262,457.275514
6197.0,455.707991,450.915414,446.59909,454.79351,455.496262,457.275599
6198.0,455.730192,450.904024,446.598819,454.793663,455.496299,457.275788
6199.0,455.693052,450.908614,446.59867,454.793931,455.496354,457.27605
6200.0,455.655859,450.919971,446.598677,454.794221,455.496443,457.276107
6201.0,455.657189,450.922315,446.59854,454.794393,455.496576,457.275921
6202.0,455.673646,450.90974,446.598309,454.794496,455.49671,457.276082
6203.0,455.685007,450.895207,446.598195,454.794581,455.496867,457.276503
6204.0,455.685635,450.9311,446.598251,454.794621,455.497063,457.276707
6205.0,455.680198,450.991648,446.598601,454.794656,455.497235,457.276769
6206.0,455.673981,450.880696,446.599376,454.794696,455.497344,457.276801
6207.0,455.669333,450.757445,446.60003,454.794609,455.497422,457.276479
6208.0,455.668785,450.837266,446.600056,454.794461,455.497487,457.276255
6209.0,455.67219,450.908856,446.600034,454.794378,455.497536,457.276823
6210.0,455.676148,450.932773,446.600235,454.794338,455.497577,457.277164
6211.0,455.67878,450.939134,446.600474,454.794347,455.49759,457.276952
6212.0,455.683809,450.932622,446.600577,454.794535,455.497571,457.276782
6213.0,455.70445,450.919003,446.600482,454.794807,455.497565,457.276843
6214.0,455.731506,450.906224,446.600219,454.794962,455.497597,457.277019
6215.0,455.7016,450.90848,446.600037,454.79521,455.497649,457.277277
6216.0,455.659008,450.920046,446.600041,454.795509,455.497731,457.277387
6217.0,455.656314,450.92422,446.599931,454.795698,455.497859,457.277201
6218.0,455.672542,450.913812,446.599698,454.795805,455.497994,457.277293
6219.0,455.685307,450.896953,446.59956,454.795892,455.498144,457.277712
6220.0,455.68733,450.923158,446.599588,454.79594,455.498338,457.277955
6221.0,455.682366,450.989288,446.599881,454.795969,455.498517,457.278019
6222.0,455.676082,450.912366,446.600607,454.796017,455.498633,457.278071
6223.0,455.671042,450.759334,446.601334,454.79595,455.498713,457.277806
6224.0,455.669816,450.82415,446.601429,454.795799,455.49878,457.277494
6225.0,455.672816,450.903749,446.601378,454.795705,455.49883,457.277984
6226.0,455.6769,450.932102,446.601555,454.795662,455.498872,457.27842
6227.0,455.679673,450.940451,446.601801,454.795655,455.49889,457.27825
6228.0,455.683777,450.93552,446.60193,454.795813,455.498873,457.278049
6229.0,455.70134,450.922573,446.601863,454.796093,455.498862,457.278082
6230.0,455.731665,450.908783,446.601615,454.796257,455.498889,457.278246
6231.0,455.709777,450.908546,446.601402,454.796482,455.498939,457.278496
6232.0,455.66294,450.919936,446.601394,454.796788,455.499014,457.278652
6233.0,455.655566,450.925812,446.601313,454.796993,455.499137,457.278481
6234.0,455.671273,450.917646,446.601082,454.797106,455.499271,457.278505
6235.0,455.685369,450.899633,446.600922,454.797196,455.499415,457.278908
6236.0,455.688867,450.916411,446.600924,454.797251,455.499604,457.279194
6237.0,455.684502,450.983966,446.601165,454.797276,455.49979,457.279264
6238.0,455.678196,450.940805,446.601834,454.797327,455.499915,457.279328
6239.0,455.672832,450.767225,446.602616,454.797281,455.499997,457.279123
6240.0,455.670937,450.810798,446.602794,454.797131,455.500065,457.27875
6241.0,455.673459,450.897446,446.602721,454.797025,455.500117,457.279135
6242.0,455.677612,450.931144,446.602869,454.796978,455.50016,457.279655
6243.0,455.680569,450.94147,446.603119,454.796961,455.500182,457.279542
6244.0,455.683997,450.93826,446.603271,454.797088,455.500169,457.279315
6245.0,455.698628,450.926089,446.603234,454.797368,455.500153,457.279317
6246.0,455.730163,450.911658,446.603005,454.797547,455.500175,457.279468
6247.0,455.718234,450.908875,446.602765,454.797749,455.500221,457.279707
6248.0,455.66815,450.91968,446.602739,454.798057,455.500291,457.279902
6249.0,455.65566,450.927104,446.602684,454.79828,455.500407,457.27976
6250.0,455.669914,450.921186,446.602462,454.798401,455.500542,457.279719
6251.0,455.685194,450.903013,446.602281,454.798491,455.500681,457.280095
6252.0,455.690219,450.911059,446.602257,454.798553,455.500864,457.28042
6253.0,455.686584,450.976549,446.602452,454.798577,455.501055,457.280504
6254.0,455.680317,450.964348,446.603056,454.798628,455.501189,457.280572
6255.0,455.67469,450.78175,446.603875,454.798603,455.501274,457.280427
6256.0,455.672149,450.797837,446.604146,454.798458,455.501343,457.280018
6257.0,455.674127,450.889781,446.604062,454.79834,455.501397,457.280282
6258.0,455.678288,450.929799,446.604178,454.798288,455.50144,457.280868
6259.0,455.681453,450.942192,446.604427,454.798262,455.501467,457.280826
6260.0,455.684428,450.940818,446.604602,454.79836,455.501457,457.28058
6261.0,455.696358,450.929532,446.604593,454.798633,455.501439,457.280549
6262.0,455.727214,450.914789,446.604387,454.79883,455.501454,457.280686
6263.0,455.725814,450.909511,446.604127,454.799013,455.501498,457.280912
6264.0,455.674948,450.919321,446.604075,454.799317,455.501562,457.281136
6265.0,455.656941,450.928107,446.604044,454.799558,455.501671,457.281035
6266.0,455.668557,450.924394,446.603835,454.799689,455.501807,457.280939
6267.0,455.684752,450.906874,446.603635,454.799781,455.501942,457.281274
6268.0,455.691387,450.907245,446.603588,454.799849,455.502118,457.281635
6269.0,455.688617,450.967834,446.60374,454.799873,455.502312,457.281739
6270.0,455.682443,450.981973,446.604279,454.799922,455.502455,457.281806
6271.0,455.676602,450.802602,446.605113,454.799916,455.502544,457.281717
6272.0,455.67345,450.786132,446.605484,454.79978,455.502615,457.281299
6273.0,455.674834,450.880745,446.605403,454.799651,455.502671,457.281432
6274.0,455.678934,450.928,446.605484,454.799593,455.502715,457.282057
6275.0,455.682316,450.942636,446.605727,454.799561,455.502745,457.282101
6276.0,455.685015,450.943179,446.605922,454.799631,455.50274,457.281845
6277.0,455.694704,450.932881,446.605942,454.79989,455.502719,457.281778
6278.0,455.72386,450.918108,446.60576,454.800108,455.502728,457.2819
6279.0,455.732158,450.910502,446.605489,454.800274,455.502769,457.282112
6280.0,455.683315,450.918916,446.605406,454.80057,455.502829,457.282357
6281.0,455.659003,450.928838,446.605393,454.800828,455.502931,457.282305
6282.0,455.667396,450.927252,446.605204,454.80097,455.503065,457.282163
6283.0,455.684066,450.911013,446.604988,454.801064,455.503198,457.282447
6284.0,455.692347,450.904985,446.604917,454.801138,455.503367,457.282837
6285.0,455.690587,450.958518,446.605032,454.801165,455.503563,457.282968
6286.0,455.684567,450.993681,446.605504,454.801209,455.503715,457.283032
6287.0,455.67856,450.828828,446.606334,454.80122,455.503809,457.282992
6288.0,455.674843,450.776379,446.606806,454.801097,455.503881,457.282588
6289.0,455.675602,450.870436,446.606743,454.800958,455.503939,457.282589
6290.0,455.679554,450.925569,446.606788,454.800892,455.503983,457.283226
6291.0,455.683146,450.942816,446.60702,454.800856,455.504017,457.283365
6292.0,455.685714,450.945306,446.607233,454.800901,455.504017,457.28311
6293.0,455.693427,450.936125,446.607281,454.80114,455.503994,457.283006
6294.0,455.720154,450.921555,446.607127,454.801378,455.503997,457.283109
6295.0,455.736284,450.911877,446.606851,454.801533,455.504035,457.283308
6296.0,455.692791,450.918519,446.606734,454.801816,455.504091,457.283564
6297.0,455.661571,450.929311,446.606733,454.802089,455.504185,457.283566
6298.0,455.666507,450.929763,446.606567,454.802244,455.504317,457.283393
6299.0,455.68317,450.915247,446.606339,454.80234,455.504449,457.283617
6300.0,455.693066,450.904211,446.606243,454.802419,455.50461,457.284027
6301.0,455.692465,450.949194,446.606325,454.802451,455.504806,457.284191
6302.0,455.686685,450.999841,446.606732,454.802488,455.504967,457.284251
6303.0,455.680554,450.859145,446.607541,454.802514,455.505067,457.28425
6304.0,455.67633,450.769642,446.608109,454.802406,455.50514,457.283879
6305.0,455.67643,450.858925,446.608082,454.80226,455.5052,457.283757
6306.0,455.680148,450.922387,446.60809,454.802185,455.505245,457.284374
6307.0,455.683937,450.942713,446.608308,454.802145,455.505281,457.284614
6308.0,455.686488,450.947159,446.608534,454.802169,455.505286,457.284372
6309.0,455.692645,450.939253,446.60861,454.802382,455.505263,457.284232
6310.0,455.716356,450.925079,446.608484,454.802638,455.50526,457.284314
6311.0,455.738829,450.91365,446.60821,454.802789,455.505294,457.2845
6312.0,455.701988,450.918196,446.608058,454.803054,455.505347,457.284759
6313.0,455.664523,450.929546,446.608062,454.80334,455.505433,457.284816
6314.0,455.665685,450.931937,446.607922,454.80351,455.505562,457.284627
6315.0,455.682133,450.919432,446.607687,454.803609,455.505693,457.284783
6316.0,455.693553,450.904784,446.607567,454.803692,455.505848,457.285203
6317.0,455.694233,450.940337,446.607618,454.803729,455.506042,457.285405
6318.0,455.688807,451.00117,446.607965,454.803761,455.506211,457.285463
6319.0,455.68258,450.891351,446.608736,454.803798,455.506317,457.285493
6320.0,455.67791,450.766896,446.609391,454.803708,455.506392,457.285169
6321.0,455.677333,450.846349,446.609416,454.803556,455.506454,457.284939
6322.0,455.680724,450.918248,446.609391,454.80347,455.5065,457.285504
6323.0,455.684685,450.942298,446.609588,454.803427,455.506538,457.285845
6324.0,455.687312,450.948722,446.609825,454.803433,455.506548,457.285631
6325.0,455.692281,450.942248,446.609928,454.803618,455.506526,457.285456
6326.0,455.712774,450.928629,446.609831,454.803887,455.506517,457.285514
6327.0,455.740028,450.915812,446.609566,454.80404,455.506546,457.285687
6328.0,455.710475,450.918011,446.609379,454.804284,455.506596,457.285942
6329.0,455.667651,450.929566,446.60938,454.804581,455.506675,457.286052
6330.0,455.664756,450.933784,446.609268,454.804767,455.5068,457.285863
6331.0,455.680971,450.923457,446.60903,454.804871,455.506931,457.28595
6332.0,455.693797,450.906523,446.608887,454.804955,455.507078,457.286367
6333.0,455.695879,450.932363,446.608911,454.805,455.507269,457.28661
6334.0,455.690935,450.998624,446.6092,454.805026,455.507446,457.28667
6335.0,455.684641,450.922987,446.609922,454.805071,455.50756,457.286719
6336.0,455.67958,450.768932,446.61065,454.805001,455.507636,457.286452
6337.0,455.678323,450.833127,446.610744,454.804846,455.5077,457.286136
6338.0,455.681305,450.913036,446.610689,454.80475,455.507748,457.286619
6339.0,455.685391,450.941566,446.610862,454.804703,455.507786,457.287057
6340.0,455.688163,450.949983,446.611107,454.804695,455.507801,457.286886
6341.0,455.692217,450.945098,446.611235,454.804849,455.507782,457.286679
6342.0,455.709634,450.932156,446.611167,454.805126,455.507768,457.286709
6343.0,455.740088,450.918334,446.610917,454.805288,455.507792,457.28687
6344.0,455.718638,450.918032,446.610699,454.805509,455.507839,457.287116
6345.0,455.671602,450.929402,446.610689,454.805812,455.507911,457.287272
6346.0,455.663983,450.935317,446.610605,454.806016,455.508031,457.2871
6347.0,455.679646,450.927239,446.61037,454.806126,455.508163,457.287118
6348.0,455.693802,450.909191,446.610204,454.806212,455.508304,457.287519
6349.0,455.697367,450.925598,446.610202,454.806265,455.50849,457.287803
6350.0,455.69303,450.993135,446.610439,454.806287,455.508673,457.287871
6351.0,455.686715,450.951286,446.611104,454.806335,455.508795,457.287932
6352.0,455.681332,450.777046,446.611886,454.806286,455.508874,457.287726
6353.0,455.679406,450.819684,446.612064,454.806133,455.508939,457.287348
6354.0,455.681905,450.906615,446.611988,454.806024,455.508989,457.287727
6355.0,455.686057,450.940542,446.612132,454.805975,455.509028,457.288247
6356.0,455.689017,450.950944,446.61238,454.805955,455.509048,457.288134
6357.0,455.692406,450.94779,446.612532,454.806078,455.509032,457.287902
6358.0,455.706882,450.935629,446.612494,454.806355,455.509013,457.2879
6359.0,455.738436,450.921173,446.612263,454.806532,455.509032,457.288048
6360.0,455.727062,450.918316,446.612019,454.806731,455.509076,457.288284
6361.0,455.676847,450.929093,446.611989,454.807036,455.509143,457.288479
6362.0,455.664091,450.936552,446.611933,454.807257,455.509256,457.288335
6363.0,455.678236,450.930724,446.611707,454.807375,455.509389,457.28829
6364.0,455.69357,450.912553,446.61152,454.807463,455.509525,457.288662
6365.0,455.698669,450.920246,446.611493,454.807523,455.509705,457.288987
6366.0,455.695068,450.985584,446.611682,454.807543,455.509893,457.289068
6367.0,455.688797,450.974604,446.612284,454.807591,455.510024,457.289133
6368.0,455.683152,450.791826,446.613101,454.807563,455.510106,457.288988
6369.0,455.680579,450.806669,446.613374,454.807415,455.510173,457.288575
6370.0,455.68253,450.898825,446.613288,454.807294,455.510224,457.288831
6371.0,455.686688,450.939128,446.613399,454.80724,455.510264,457.289416
6372.0,455.689857,450.951604,446.613646,454.807211,455.510289,457.289376
6373.0,455.692803,450.950298,446.61382,454.807306,455.510276,457.289125
6374.0,455.7046,450.939028,446.613811,454.807576,455.510254,457.289089
6375.0,455.735394,450.924266,446.613603,454.807771,455.510267,457.289223
6376.0,455.734558,450.918914,446.61334,454.80795,455.510308,457.289446
6377.0,455.683707,450.928683,446.613284,454.808251,455.51037,457.28967
6378.0,455.665383,450.937498,446.613251,454.80849,455.510476,457.289568
6379.0,455.676833,450.933875,446.61304,454.808618,455.510609,457.289467
6380.0,455.693068,450.916392,446.612834,454.808707,455.510741,457.289798
6381.0,455.699784,450.916441,446.612782,454.808773,455.510915,457.290159
6382.0,455.697057,450.976757,446.61293,454.808795,455.511106,457.29026
6383.0,455.690882,450.991957,446.613464,454.80884,455.511246,457.290324
6384.0,455.685025,450.812933,446.614297,454.808831,455.511332,457.290235
6385.0,455.681841,450.794947,446.61467,454.808693,455.5114,457.289813
6386.0,455.683194,450.889659,446.614586,454.80856,455.511454,457.289938
6387.0,455.687288,450.937253,446.614664,454.808499,455.511494,457.290562
6388.0,455.690675,450.951985,446.614904,454.808465,455.511522,457.290608
6389.0,455.693353,450.952607,446.615098,454.808532,455.511514,457.290348
6390.0,455.702916,450.942335,446.615118,454.808787,455.51149,457.290275
6391.0,455.731962,450.927547,446.614936,454.809003,455.511497,457.290394
6392.0,455.74077,450.919869,446.614661,454.809166,455.511535,457.290602
6393.0,455.692121,450.928226,446.614574,454.809458,455.511592,457.290846
6394.0,455.667433,450.93817,446.614559,454.809714,455.51169,457.290795
6395.0,455.67564,450.936673,446.614367,454.809854,455.511822,457.290649
6396.0,455.692323,450.9205,446.614146,454.809945,455.511952,457.290928
6397.0,455.700689,450.914199,446.61407,454.810017,455.512119,457.291317
6398.0,455.698983,450.967357,446.61418,454.810041,455.512311,457.291446
6399.0,455.692966,451.003381,446.614648,454.810081,455.512461,457.291507
6400.0,455.686945,450.839396,446.615477,454.81009,455.512552,457.291465
6401.0,455.683197,450.785218,446.615951,454.809964,455.512621,457.291059
6402.0,455.683922,450.879217,446.615886,454.809822,455.512677,457.291052
6403.0,455.687864,450.934737,446.615927,454.809753,455.512718,457.291686
6404.0,455.691462,450.952104,446.616157,454.809714,455.512749,457.291827
6405.0,455.694015,450.954678,446.616368,454.809756,455.512746,457.291569
6406.0,455.701617,450.945535,446.616416,454.809992,455.512721,457.291459
6407.0,455.728189,450.93096,446.616261,454.810228,455.512721,457.291559
6408.0,455.744733,450.92121,446.615982,454.81038,455.512756,457.291754
6409.0,455.701605,450.927781,446.61586,454.810659,455.512809,457.292009
6410.0,455.669988,450.938587,446.615857,454.81093,455.5129,457.292011
6411.0,455.674715,450.939123,446.615689,454.811083,455.51303,457.291835
6412.0,455.69137,450.924695,446.615456,454.811177,455.513159,457.292053
6413.0,455.701351,450.913442,446.615356,454.811253,455.513317,457.292462
6414.0,455.700814,450.957973,446.615433,454.811282,455.51351,457.292625
6415.0,455.695045,451.009255,446.615836,454.811316,455.513669,457.292682
6416.0,455.688901,450.869895,446.616642,454.811339,455.513766,457.29268
6417.0,455.684647,450.778582,446.617212,454.811229,455.513836,457.292307
6418.0,455.68471,450.867567,446.617184,454.811079,455.513894,457.292177
6419.0,455.688411,450.931459,446.617188,454.811001,455.513936,457.29279
6420.0,455.692207,450.951938,446.617403,454.810959,455.513969,457.293032
6421.0,455.69475,450.956473,446.617628,454.810979,455.513972,457.292787
6422.0,455.700818,450.948617,446.617704,454.811189,455.513946,457.292643
6423.0,455.72434,450.934448,446.617577,454.811444,455.51394,457.29272
6424.0,455.747171,450.922953,446.617301,454.811591,455.513971,457.292903
6425.0,455.710741,450.927413,446.617144,454.811852,455.514021,457.293159
6426.0,455.672912,450.938766,446.617145,454.812137,455.514104,457.293218
6427.0,455.673843,450.941237,446.617004,454.812305,455.514231,457.293026
6428.0,455.690277,450.928836,446.616764,454.812401,455.51436,457.293177
6429.0,455.701781,450.914032,446.616639,454.812481,455.514511,457.293595
6430.0,455.702534,450.949083,446.616686,454.812516,455.514702,457.293796
6431.0,455.697128,451.010315,446.617027,454.812545,455.514869,457.293851
6432.0,455.690889,450.902177,446.617796,454.812579,455.514973,457.293878
6433.0,455.68619,450.775993,446.618452,454.812487,455.515044,457.293554
6434.0,455.685574,450.854865,446.618478,454.812332,455.515104,457.293316
6435.0,455.688944,450.927208,446.618448,454.812243,455.515147,457.293875
6436.0,455.69291,450.951458,446.618642,454.812198,455.515182,457.294219
6437.0,455.695536,450.957978,446.618878,454.812201,455.51519,457.294004
6438.0,455.700431,450.951565,446.618981,454.812382,455.515165,457.293824
6439.0,455.720726,450.937959,446.618883,454.812649,455.515154,457.293877
6440.0,455.748235,450.925083,446.618616,454.8128,455.51518,457.294047
6441.0,455.719156,450.927184,446.618425,454.81304,455.515227,457.294299
