observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,physical_interface_bracket_status,thermal_residual_status,thermal_residual_assignment,thermal_residual_fraction,thermal_residual_W,interface_temperature_source,interface_temperature_selection_rule,max_interface_recirc_ratio,recirculation_flag,radiation_output_term,radiation_present,control_volume,control_volume_group,interface_role,dominant_flow_direction,backflow_fraction,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:distributed_friction_pa:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,left_lower_leg,pressure,pressure_distributed_mechanical_loss,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,distributed_friction_pa,1.5864238159062247,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,recirculation_invalid_single_f;flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:dp_loss_ds_pa_per_m:left_lower_leg:section_mean_static_gradient,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_segment_friction/segment_friction.csv,left_lower_leg:section_mean_static_gradient,pressure,segment_apparent_loss_gradient,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,dp_loss_ds_pa_per_m,18.474515486620376,Pa/m,,,,source_contract_mesh_reduction_geometry,section_mean_static_gradient,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:dp_loss_ds_pa_per_m:left_lower_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_segment_friction/segment_friction.csv,left_lower_leg:section_mean_total_pressure_gradient,pressure,segment_apparent_loss_gradient,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,dp_loss_ds_pa_per_m,18.560325035231937,Pa/m,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:excess_loss_factor_fapp_over_flam:left_lower_leg:section_mean_static_gradient,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_segment_friction/segment_friction.csv,left_lower_leg:section_mean_static_gradient,pressure,segment_apparent_f_over_laminar,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,excess_loss_factor_fapp_over_flam,2.2600411772563693,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_static_gradient,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:excess_loss_factor_fapp_over_flam:left_lower_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_segment_friction/segment_friction.csv,left_lower_leg:section_mean_total_pressure_gradient,pressure,segment_apparent_f_over_laminar,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,excess_loss_factor_fapp_over_flam,2.2705385087509007,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:f_corrected:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-01/2026-07-01_claude_momentum_budget/momentum_budget.csv,left_lower_leg,pressure,momentum_budget_debuoyed_friction_factor,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_corrected,1.3958197504468035,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:f_corrected_over_flam:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-01/2026-07-01_claude_momentum_budget/momentum_budget.csv,left_lower_leg,pressure,momentum_budget_f_over_laminar,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_corrected_over_flam,1.5512184718037778,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:f_debuoyed:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,left_lower_leg,pressure,pressure_debuoyed_friction_factor,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,f_debuoyed,1.3958197504468033,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,recirculation_invalid_single_f;flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:friction_grad_corrected_pa_m:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-01/2026-07-01_claude_momentum_budget/momentum_budget.csv,left_lower_leg,pressure,momentum_budget_mechanical_loss_gradient,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,friction_grad_corrected_pa_m,13.0120063643102,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:inertial_grad_pa_m:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-01/2026-07-01_claude_momentum_budget/momentum_budget.csv,left_lower_leg,pressure,momentum_budget_inertial_gradient,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,inertial_grad_pa_m,-0.1050806094820988,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:minor_loss_pa:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,left_lower_leg,pressure,pressure_minor_loss,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,minor_loss_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,recirculation_invalid_single_f;flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:residual_fraction:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,left_lower_leg,pressure,pressure_residual_fraction,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_fraction,1.7495687682786007e-16,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,recirculation_invalid_single_f;flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:residual_pa:left_lower_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,left_lower_leg,pressure,pressure_residual,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_pa,2.7755575615628914e-16,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,recirculation_invalid_single_f;flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:reynolds_number:left_lower_leg:section_mean_static_gradient,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_segment_friction/segment_friction.csv,left_lower_leg:section_mean_static_gradient,pressure,segment_reynolds_number,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,reynolds_number,69.81831016279675,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_static_gradient,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_lower_leg:reynolds_number:left_lower_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-06/2026-06-30/2026-06-30_claude_segment_friction/segment_friction.csv,left_lower_leg:section_mean_total_pressure_gradient,pressure,segment_reynolds_number,left_lower_leg,left_lower_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,reynolds_number,69.81831016279675,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_diagnostic,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;few_stations_two_point_gradient_only;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_upper_leg:Re:left_upper_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-01/2026-07-01_claude_momentum_budget/momentum_budget.csv,left_upper_leg,pressure,momentum_budget_reynolds_number,left_upper_leg,left_upper_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,Re,66.64763746835195,dimensionless,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_upper_leg:bulk_T_K:left_upper_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-01/2026-07-01_claude_momentum_budget/momentum_budget.csv,left_upper_leg,pressure,momentum_budget_bulk_temperature,left_upper_leg,left_upper_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,bulk_T_K,452.26119127434885,K,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_upper_leg:buoyancy_source_grad_pa_m:left_upper_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-01/2026-07-01_claude_momentum_budget/momentum_budget.csv,left_upper_leg,pressure,momentum_budget_density_gradient_buoyancy,left_upper_leg,left_upper_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,buoyancy_source_grad_pa_m,9.679503861711316,Pa/m,,,,source_contract_mesh_reduction_geometry,streamwise_momentum_budget_debuoyed,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,momentum_budget_reference;recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From July 1 streamwise momentum budget; carried to make pressure-ledger reproduction and no-double-counting auditable.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_upper_leg:development_loss_pa:left_upper_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,left_upper_leg,pressure,pressure_development_loss,left_upper_leg,left_upper_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,development_loss_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_2_jin_coarse_mesh:pressure:left_upper_leg:distributed_friction_pa:left_upper_leg,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-07/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,left_upper_leg,pressure,pressure_distributed_mechanical_loss,left_upper_leg,left_upper_leg,,,viscosity_screening_salt_test_2_jin_coarse_mesh:source_contract_requested_window,2428.0,2431.0,work_products/2026-06/2026-06-29/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,distributed_friction_pa,1.1778655416679582,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,not_applicable,not_applicable,not_applicable,,,,not_applicable,,yes,not_applicable,no,,,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_recirculation,validation_target,viscosity_screening_salt_test_2_jin_coarse_mesh:mainline_window,recirculation_invalid_single_f;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
