phase,candidate_id,case_id,split_role,heater_lambda,cooler_candidate_id,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TP4,TP,438.541253,449.74,-11.19874702,11.19874702,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TP5,TP,439.5017004,451.64,-12.13829963,12.13829963,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TP6,TP,433.0753058,456.72,-23.64469424,23.64469424,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW1,TW,428.5125794,443.86,-15.34742056,15.34742056,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW10,TW,574.7346661,389.74,184.9946661,184.9946661,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW11,TW,429.0772445,448.41,-19.33275553,19.33275553,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW2,TW,428.1353077,445.08,-16.94469225,16.94469225,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW3,TW,427.9604603,443.57,-15.60953971,15.60953971,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW4,TW,427.5714721,445.49,-17.91852788,17.91852788,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW5,TW,430.9346996,471.69,-40.75530038,40.75530038,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW6,TW,434.6363869,467.02,-32.38361314,32.38361314,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW7,TW,437.736157,453.23,-15.49384296,15.49384296,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW8,TW,435.2348639,450.32,-15.0851361,15.0851361,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TW9,TW,431.9158806,450.67,-18.75411942,18.75411942,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TP1,TP,429.58449,453.26,-23.67550996,23.67550996,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TP3,TP,439.0456518,446.67,-7.624348168,7.624348168,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TP4,TP,438.562915,449.74,-11.17708497,11.17708497,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TP5,TP,439.5252672,451.64,-12.11473283,12.11473283,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TP6,TP,433.0845671,456.72,-23.63543287,23.63543287,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW1,TW,428.5132524,443.86,-15.34674762,15.34674762,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW10,TW,574.7402244,389.74,185.0002244,185.0002244,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW11,TW,429.0791439,448.41,-19.33085606,19.33085606,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW2,TW,428.1353283,445.08,-16.94467173,16.94467173,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW3,TW,427.9599725,443.57,-15.61002747,15.61002747,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW4,TW,427.5576935,445.49,-17.93230648,17.93230648,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW5,TW,430.7262407,471.69,-40.96375926,40.96375926,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW6,TW,434.4556807,467.02,-32.56431925,32.56431925,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW7,TW,437.7574609,453.23,-15.47253906,15.47253906,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW8,TW,435.250298,450.32,-15.06970204,15.06970204,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p70_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.7,HX_LUMPED_UA_NTU,TW9,TW,431.9238172,450.67,-18.74618279,18.74618279,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TP1,TP,429.5862694,453.26,-23.67373059,23.67373059,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TP3,TP,439.0685446,446.67,-7.601455375,7.601455375,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TP4,TP,438.5846873,449.74,-11.15531272,11.15531272,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TP5,TP,439.5489562,451.64,-12.09104385,12.09104385,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TP6,TP,433.0938563,456.72,-23.6261437,23.6261437,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW1,TW,428.513899,443.86,-15.34610102,15.34610102,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW10,TW,574.7457576,389.74,185.0057576,185.0057576,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW11,TW,429.0810249,448.41,-19.3289751,19.3289751,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW2,TW,428.1353184,445.08,-16.94468156,16.94468156,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW3,TW,427.9594511,443.57,-15.61054893,15.61054893,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW4,TW,427.5438236,445.49,-17.9461764,17.9461764,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW5,TW,430.5168855,471.69,-41.17311449,41.17311449,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW6,TW,434.2742145,467.02,-32.74578555,32.74578555,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW7,TW,437.7788739,453.23,-15.45112614,15.45112614,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW8,TW,435.2658014,450.32,-15.05419861,15.05419861,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p75_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.75,HX_LUMPED_UA_NTU,TW9,TW,431.931774,450.67,-18.738226,18.738226,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TP1,TP,429.5880284,453.26,-23.67197165,23.67197165,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TP3,TP,439.091556,446.67,-7.578444017,7.578444017,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TP4,TP,438.6065705,449.74,-11.13342947,11.13342947,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TP5,TP,439.5727682,451.64,-12.06723178,12.06723178,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TP6,TP,433.1031733,456.72,-23.61682665,23.61682665,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW1,TW,428.5145189,443.86,-15.34548114,15.34548114,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW10,TW,574.7512652,389.74,185.0112652,185.0112652,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW11,TW,429.082887,448.41,-19.32711298,19.32711298,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW2,TW,428.1352778,445.08,-16.94472216,16.94472216,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW3,TW,427.9588955,443.57,-15.61110452,15.61110452,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW4,TW,427.5298614,445.49,-17.96013863,17.96013863,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW5,TW,430.3066251,471.69,-41.38337492,41.38337492,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW6,TW,434.0919804,467.02,-32.92801962,32.92801962,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW7,TW,437.8003966,453.23,-15.42960343,15.42960343,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW8,TW,435.2813747,450.32,-15.03862534,15.03862534,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p80_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.8,HX_LUMPED_UA_NTU,TW9,TW,431.939751,450.67,-18.73024903,18.73024903,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TP1,TP,429.5897668,453.26,-23.67023318,23.67023318,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TP3,TP,439.1146875,446.67,-7.555312521,7.555312521,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TP4,TP,438.6285663,449.74,-11.11143374,11.11143374,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TP5,TP,439.596705,451.64,-12.043295,12.043295,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TP6,TP,433.1125188,456.72,-23.60748123,23.60748123,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW1,TW,428.5151119,443.86,-15.34488811,15.34488811,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW10,TW,574.7567472,389.74,185.0167472,185.0167472,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW11,TW,429.0847303,448.41,-19.32526972,19.32526972,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW2,TW,428.1352063,445.08,-16.94479369,16.94479369,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
