artifact,row_number,case_id,fit_or_admission_trigger,original_label_status,missing_original_labels,label_enforcement_status,enforced_fit_or_admission_allowed,enforced_block_reason,property_mode,property_sensitivity_label,source_validity_envelope_status,source_use_category,provenance_author_title,source_property_label_coverage,source_property_gate_status,source_paths
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,449,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,450,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,451,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,452,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,453,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,454,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,455,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv,456,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv,5,salt_4,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv,6,salt_4,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv,7,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv,8,salt_2,admission_status=admitted_for_requested_split_role,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/selected_cases.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv,1,salt_2,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv,2,salt_3,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv,3,salt_4,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,1,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,2,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,3,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv,1,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv,2,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv,admission_decision=admitted_predictive_boundary_submodel,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv,1,salt_1,admission_status=admitted,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv,2,salt_1,admission_status=admitted,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv,3,salt_1,admission_status=admitted,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,source_property_refresh_required,source_property_refresh_required,source_property_refresh_required,blocked_or_diagnostic_until_refresh,AGENT-546 enforcement audit; original row requires source/property refresh before fit/admission,source_or_property_gate_missing,blocked_source_or_property_gate_missing,work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv
