artifact,rows,fit_or_admission_candidate_rows,has_all_required_label_columns,present_label_columns,status_columns_present,inventory_reason
work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_admission_decision.csv,1,0,no,,fit_allowed;model_selection_allowed;admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_junction_split.csv,4,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_patch_heat_ledger.csv,69,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_pressure_thermal_sensor_targets.csv,61,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_section_heat_ledger.csv,10,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/branch_pressure_admission.csv,7,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/missing_evidence_queue.csv,33,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/pressure_gate_matrix.csv,42,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/runtime_pressure_branch_input_audit.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/source_manifest.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/case_inventory.csv,3,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/fluid_walls_readiness_ledger.csv,21,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/pm5_recirc_readiness_ledger.csv,7,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/pressure_readiness_ledger.csv,18,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/source_manifest.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/thermal_source_sink_ledger.csv,26,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/uncertainty_and_admission_status.csv,21,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/live_job_status.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/pm10_case_readiness.csv,4,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/pm5_workflow_reference.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/source_manifest.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/terminal_admission_contract.csv,11,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/todo_definition.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/admission_status_scorecard.csv,3,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/aggregate_rmse_before_after.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/sensor_policy_scorecard.csv,17,0,no,,fit_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/tp2_tw10_gate_status.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/missing_requirement_queue.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/runtime_test_section_input_audit.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/source_manifest.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/test_section_candidate_class_admission.csv,7,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/background_run_contract.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/candidate_admission_review.csv,2,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/candidate_definitions.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/coupled_delta_vs_m3.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/coupled_scorecard.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/local_test_section_behavior.csv,18,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/probe_error_localization.csv,102,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/runtime_input_audit.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/scenario_contracts.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/source_manifest.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/wall_candidate_definitions.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_thesis_endpoint_model_form_bakeoff/model_form_contracts.csv,5,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_thesis_endpoint_model_form_bakeoff/model_form_scores.csv,5,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/acceptance_gate_matrix.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/component_repair_targets.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/future_extractor_schema.csv,17,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/repair_contract_summary.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/repair_field_contract.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/source_manifest.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_extractor/extractor_gate_results.csv,15,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_extractor/two_tap_component_repair_output.csv,3,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/frozen_candidate_definition.csv,1,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/hybrid_admission_decision.csv,1,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/hybrid_input_contract.csv,18,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/hybrid_score_gate.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/runtime_hybrid_candidate_input_audit.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/source_manifest.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_anchor_request_hardening/launch_gate_checklist.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_anchor_request_hardening/postprocessing_output_contract.csv,18,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_anchor_request_hardening/same_window_contract.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_cfd_anchor_matrix/anchor_group_decisions.csv,4,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_cfd_anchor_matrix/required_output_contract.csv,15,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_data_sparsity_progress/hybrid_upcomer_model_contract.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_data_sparsity_progress/upcomer_row_admission_ledger.csv,68,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_pipe_cell_hybrid_model/hybrid_model_candidate_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_pipe_cell_hybrid_model/recirculation_feature_scorecard.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_upcomer_pipe_cell_hybrid_model/upcomer_admission_decision.csv,3,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_corrected_freeze_join_unblock/val_salt2_external_residual_scorecard.csv,61,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_corrected_freeze_join_unblock/val_salt2_prediction_join.csv,61,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/corner_k_unlock_gate.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/junction_heat_coefficient_readiness.csv,16,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/pm10_holdout_admission_watch.csv,4,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/val_salt2_external_residual_scorecard.csv,61,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/val_salt2_external_score_targets.csv,61,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/val_salt2_prediction_join_contract.csv,3,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_pressure_evidence_corner_k_diagnosis/corner_k_failure_modes.csv,12,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_pressure_evidence_corner_k_diagnosis/corner_k_gate_matrix.csv,12,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_pressure_evidence_corner_k_diagnosis/val_salt2_pressure_evidence_status.csv,6,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/pressure_corner_k_admission_table.csv,12,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/pressure_corner_k_unlock_queue.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/source_manifest.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_junction_split_heat_ledger.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_patch_heat_ledger.csv,69,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_pressure_map.csv,30,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_section_reconciliation.csv,10,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_training_admission_gate.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/candidate_family_decision.csv,3,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/freeze_unblock_decision.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/next_candidate_ladder.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/probe_localization_data_gap.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/runtime_leakage_audit.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/segment_heat_placement_failure_modes.csv,36,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/source_manifest.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/temperature_shape_regression_summary.csv,16,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/wall_candidate_gate_failure_matrix.csv,8,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/candidate_gate_matrix.csv,15,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/freeze_gate_status.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/next_candidate_decision.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/probe_residual_atlas.csv,102,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/role_segment_residual_rank.csv,60,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/runtime_leakage_audit.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/source_manifest.csv,11,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/thermal_failure_mode_decision.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/admission_decision_matrix.csv,8,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/failure_mode_evidence.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/local_test_section_assessment.csv,20,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/next_steps.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/pb1_coupled_score_summary.csv,4,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/source_manifest.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/background_run_contract.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv,3,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_definitions.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_scorecard.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/next_steps.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/probe_delta_vs_m3.csv,102,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/probe_error_localization.csv,153,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/role_segment_error_summary.csv,60,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/runtime_input_audit.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/scenario_contracts.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/source_manifest.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/static_candidate_gate.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/static_drive_audit.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/wall_candidate_definitions.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/admission_gate_sanity.csv,17,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/cross_candidate_residual_matrix.csv,34,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/next_lane_decision.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/sensor_map_candidate_audit.csv,153,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/background_run_contract.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/candidate_definitions.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/coupled_admission_review.csv,4,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/coupled_delta_vs_m3.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/coupled_scorecard.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/runtime_input_audit.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/scenario_contracts.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/source_manifest.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/static_component_scorecard.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/static_component_summary.csv,3,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/admission_review.csv,5,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/background_run_contract.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv,4,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_definitions.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_distribution_scorecard.csv,15,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_scorecard.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/local_candidate_definitions.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/scenario_contracts.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/static_candidate_gate.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/background_run_contract.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/candidate_admission_review.csv,8,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/candidate_definitions.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/coupled_scorecard.csv,24,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/scenario_contracts.csv,24,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/wall_candidate_definitions.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv,16,4,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/future_scorecard_label_contract.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/scorecard_adoption_audit.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv,90,60,no,property_mode;property_sensitivity_label;source_validity_envelope_status;provenance_author_title,fit_use_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tp_tw_failure_forensics/candidate_family_gate_matrix.csv,10,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tp_tw_failure_forensics/next_model_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/distinction_from_tswfc1.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/next_step_handoff.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/node_geometry_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/node_heat_ledger_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/runtime_input_audit_contract.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/score_gate_contract.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/source_manifest.csv,10,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_blocker_roadmap/admission_decision_rules.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/basis_field_contract.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/launch_readiness_gate.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/pressure_surface_sampling_contract.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/recirculation_metric_contract.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/same_qoi_uncertainty_contract.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_pressure_basis_recirc_audit/gate_decision_table.csv,3,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_staged_endpoint_sampler/raw_endpoint_pressure_velocity.csv,6,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_two_tap_staged_endpoint_sampler/sampler_readiness_or_failure.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/fluid_static_api_scan.csv,61,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/hook_decision.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/no_solver_api_contract.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/runtime_input_audit.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/scenario_config_field_audit.csv,44,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/source_manifest.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_candidate_definitions.csv,3,0,no,,fit_allowed;model_selection_allowed;admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_case_split_contract.csv,16,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_no_admission_review.csv,5,0,no,,,scorecard_or_status_csv
