source_id,path,exists,role
scanned_scorecard_454,work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/val_salt2_sensor_numeric_join.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_455,work_products/2026-07/2026-07-17/2026-07-17_f6_anchor_first_refinement/anchor_gate_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_456,work_products/2026-07/2026-07-17/2026-07-17_f6_anchor_first_refinement/f6_lane_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_457,work_products/2026-07/2026-07-17/2026-07-17_f6_anchor_first_refinement/pressure_residual_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_458,work_products/2026-07/2026-07-17/2026-07-17_f6_friction_re_correction_unblock/f6_candidate_inventory.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_459,work_products/2026-07/2026-07-17/2026-07-17_f6_friction_re_correction_unblock/f6_vs_f3_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_460,work_products/2026-07/2026-07-17/2026-07-17_f6_litrev_hydraulic_model_form_ladder/anchor_first_decision_tree.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_461,work_products/2026-07/2026-07-17/2026-07-17_f6_nonrecirculating_pressure_anchor_plan/ordinary_anchor_gate_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_462,work_products/2026-07/2026-07-17/2026-07-17_f6_recorrection_resolution_plan/f6_resolution_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_463,work_products/2026-07/2026-07-17/2026-07-17_f6_recorrection_resolution_plan/f6_row_gate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_464,work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/gate_delta_assessment.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_465,work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/rerun_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_466,work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/runtime_rerun_assessment_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_467,work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_468,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/admission_gate_shell.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_469,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/assumption_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_470,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/case_partition_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_471,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/holdout_release_gates.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_472,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/metric_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_473,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/model_freeze_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_474,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/prediction_join_shell.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_475,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_476,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/scorecard_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_477,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_478,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/source_property_label_gate_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_479,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/background_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_480,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/blind_perturbation_external_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_481,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/candidate_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_482,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_483,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/case_contract_readiness.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_484,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/case_split_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_485,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/nominal_coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_486,work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_487,work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/background_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_488,work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/candidate_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_489,work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_490,work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_491,work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/failure_modes_and_actions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_492,work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/harvest_readiness_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_493,work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/high_heat_case_index.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_494,work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/live_job_status.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_495,work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/required_qoi_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_496,work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_497,work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/branch_gate_carryforward_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_498,work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/fit_and_runtime_guardrails.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_499,work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/source_gate_crosswalk.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_500,work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_501,work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/target_package_gate_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_502,work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/named_pressure_readiness.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_503,work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/next_pressure_extraction_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_504,work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/pressure_readiness_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_505,work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_506,work_products/2026-07/2026-07-17/2026-07-17_post_terminal_cfd_harvest_watch/terminal_admission_trigger_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_507,work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/development_toggle_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_508,work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/output_metric_ablation_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_509,work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/prerequisite_gate_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_510,work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/runtime_development_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_511,work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_512,work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/admission_status_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_513,work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/coupled_candidate_gate_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_514,work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/prerequisite_gate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_515,work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/runtime_coupled_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_516,work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_517,work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/unresolved_blocker_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_518,work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_bc_source_material_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_519,work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_patchwise_heat_source_sink_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_520,work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_pressure_branch_score_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_521,work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_pressure_streamwise_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_522,work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_sensor_target_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_523,work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_split_ready_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_524,work_products/2026-07/2026-07-17/2026-07-17_predict_salt2_pm5_holdout_extraction_repair/salt2_pm5_admission_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_525,work_products/2026-07/2026-07-17/2026-07-17_predict_salt2_pm5_holdout_extraction_repair/salt2_pm5_holdout_metrics.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_526,work_products/2026-07/2026-07-17/2026-07-17_predict_salt2_pm5_holdout_extraction_repair/salt2_pm5_repair_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_527,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/downstream_gate_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_528,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/equation_forms.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_529,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/pressure_model_slots.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_530,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/runtime_input_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_531,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/segment_equation_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_532,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_533,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/thermal_model_slots.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_534,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_pressure_models/pressure_model_slot_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_535,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_pressure_models/segment_pressure_model_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_536,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_thermal_models/segment_thermal_model_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_537,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_thermal_models/source_sink_ownership_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_538,work_products/2026-07/2026-07-17/2026-07-17_predict_segment_thermal_models/thermal_model_slot_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_539,work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_admission_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_540,work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_junction_split.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_541,work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_patch_heat_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_542,work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_pressure_thermal_sensor_targets.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_543,work_products/2026-07/2026-07-17/2026-07-17_predict_val_salt2_external_ledger/val_salt2_external_section_heat_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_544,work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/branch_pressure_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_545,work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/missing_evidence_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_546,work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/pressure_gate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_547,work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/runtime_pressure_branch_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_548,work_products/2026-07/2026-07-17/2026-07-17_pressure_branch_admission_narrowing/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_549,work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/case_inventory.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_550,work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/fluid_walls_readiness_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_551,work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/pm5_recirc_readiness_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_552,work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/pressure_readiness_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_553,work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_554,work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/thermal_source_sink_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_555,work_products/2026-07/2026-07-17/2026-07-17_salt2_pm5q_val_salt2_readiness_ledger/uncertainty_and_admission_status.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_556,work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/live_job_status.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_557,work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/pm10_case_readiness.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_558,work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/pm5_workflow_reference.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_559,work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_560,work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/terminal_admission_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_561,work_products/2026-07/2026-07-17/2026-07-17_salt_pm10_terminal_admission_readiness/todo_definition.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_562,work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/admission_status_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_563,work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/aggregate_rmse_before_after.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_564,work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/sensor_policy_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_565,work_products/2026-07/2026-07-17/2026-07-17_sensor_tp2_restore_tw10_exclude/tp2_tw10_gate_status.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_566,work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/missing_requirement_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_567,work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/runtime_test_section_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_568,work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_569,work_products/2026-07/2026-07-17/2026-07-17_test_section_passive_loss_admission_repair/test_section_candidate_class_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_570,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/background_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_571,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/candidate_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_572,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_573,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/coupled_delta_vs_m3.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_574,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_575,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/local_test_section_behavior.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_576,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/probe_error_localization.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_577,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_578,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_579,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_580,work_products/2026-07/2026-07-17/2026-07-17_test_section_wall_fluid_coupling_candidate/wall_candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_581,work_products/2026-07/2026-07-17/2026-07-17_thesis_endpoint_model_form_bakeoff/model_form_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_582,work_products/2026-07/2026-07-17/2026-07-17_thesis_endpoint_model_form_bakeoff/model_form_scores.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_583,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/acceptance_gate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_584,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/component_repair_targets.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_585,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/future_extractor_schema.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_586,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/repair_contract_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_587,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/repair_field_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_588,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_contract/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_589,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_extractor/extractor_gate_results.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_590,work_products/2026-07/2026-07-17/2026-07-17_two_tap_component_repair_extractor/two_tap_component_repair_output.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_591,work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/frozen_candidate_definition.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_592,work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/hybrid_admission_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_593,work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/hybrid_input_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_594,work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/hybrid_score_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_595,work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/runtime_hybrid_candidate_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_596,work_products/2026-07/2026-07-17/2026-07-17_upcomer_hybrid_frozen_candidate_score/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_597,work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_anchor_request_hardening/launch_gate_checklist.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_598,work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_anchor_request_hardening/postprocessing_output_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_599,work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_anchor_request_hardening/same_window_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_600,work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_cfd_anchor_matrix/anchor_group_decisions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_601,work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_cfd_anchor_matrix/required_output_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_602,work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_data_sparsity_progress/hybrid_upcomer_model_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_603,work_products/2026-07/2026-07-17/2026-07-17_upcomer_onset_data_sparsity_progress/upcomer_row_admission_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_604,work_products/2026-07/2026-07-17/2026-07-17_upcomer_pipe_cell_hybrid_model/hybrid_model_candidate_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_605,work_products/2026-07/2026-07-17/2026-07-17_upcomer_pipe_cell_hybrid_model/recirculation_feature_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_606,work_products/2026-07/2026-07-17/2026-07-17_upcomer_pipe_cell_hybrid_model/upcomer_admission_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_607,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_corrected_freeze_join_unblock/val_salt2_external_residual_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_608,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_corrected_freeze_join_unblock/val_salt2_prediction_join.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_609,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/corner_k_unlock_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_610,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/junction_heat_coefficient_readiness.csv,yes,read_only_scanned_scorecard_or_gate_csv
