model_family,fit_form,grouping,admissibility,case,case_id,sensor,sensor_kind,prediction_source_segment,leg,thermal_family,fit_role,transfer_role,legacy_split_role,fit_allowed,score_allowed,row_usable,exclusion_reason,predicted_K,reference_K,baseline_residual_K,coefficient_group,multiplier_correction,offset_bias_K,corrected_prediction_K,corrected_residual_K,corrected_abs_error_K,coefficient_missing,source_path,claim_boundary
F0_null_baseline,identity,none,baseline_only,Salt 1,salt_1,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,524.4485228409546,449.37,75.07852284095463,identity,1.0,0.0,524.4485228409546,75.07852284095463,75.07852284095463,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 2,salt_2,TW6,TW,heated_incline,lower_leg,heated_lower_leg,train_support_fit,fit_partition,train_support,True,True,True,,545.5540541859766,467.02,78.53405418597663,heated_lower_leg,1.0,-75.0749909510962,470.4790632348804,3.459063234880432,3.459063234880432,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_2/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 2,salt_2,TW7,TW,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,546.5203363414341,453.23,93.29033634143411,vertical_loop,1.0,-88.63514123658517,457.88519510484895,4.655195104848929,4.655195104848929,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_2/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 2,salt_2,TW8,TW,left_upper_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,546.0455599660545,450.31999999999994,95.72555996605456,vertical_loop,1.0,-88.63514123658517,457.4104187294693,7.090418729469377,7.090418729469377,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_2/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 2,salt_2,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,545.4170425983498,450.66999999999996,94.74704259834982,cooling_branch,1.0,-99.26428929822175,446.15275330012804,-4.517246699871919,4.517246699871919,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_2/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,562.7941669526448,465.80999999999995,96.98416695264484,cooling_branch,1.0,-99.26428929822175,463.52987765442305,-2.280122345576899,2.280122345576899,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TP2,TP,,unmapped,unmapped,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,False,missing_prediction_reference_or_mapped_segment,,458.52,,,,,,,,True,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TP3,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,567.2857333595355,459.31999999999994,107.96573335953553,vertical_loop,1.0,-88.63514123658517,478.6505921229503,19.33059212295035,19.33059212295035,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TP4,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,566.4430425889182,462.56999999999994,103.87304258891822,vertical_loop,1.0,-88.63514123658517,477.807901352333,15.23790135233304,15.23790135233304,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TP5,TP,test_section,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,566.7633708955309,463.65,103.11337089553092,vertical_loop,1.0,-88.63514123658517,478.1282296589457,14.478229658945736,14.478229658945736,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TP6,TP,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,565.9233135402906,466.46999999999997,99.4533135402906,vertical_loop,1.0,-88.63514123658517,477.2881723037054,10.81817230370541,10.81817230370541,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW1,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,560.3232332799506,455.0,105.32323327995061,vertical_loop,1.0,-88.63514123658517,471.68809204336543,16.68809204336543,16.68809204336543,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW10,TW,cooled_incline_hx_active,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,558.2008342121526,399.09,159.1108342121526,cooling_branch,1.0,-99.26428929822175,458.93654491393085,59.84654491393087,59.84654491393087,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW11,TW,cooled_incline_post_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,561.4968994241196,460.54999999999995,100.94689942411969,cooling_branch,1.0,-99.26428929822175,462.2326101258979,1.682610125897952,1.682610125897952,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW2,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,559.6126230565646,456.08,103.53262305656466,vertical_loop,1.0,-88.63514123658517,470.97748181997946,14.897481819979475,14.897481819979475,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW3,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,559.3524011774532,454.9,104.45240117745323,vertical_loop,1.0,-88.63514123658517,470.717259940868,15.817259940868041,15.817259940868041,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW4,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,560.4518479674163,458.0,102.45184796741626,heated_lower_leg,1.0,-75.0749909510962,485.37685701632006,27.37685701632006,27.37685701632006,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW5,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,561.8406752933852,485.59,76.2506752933852,heated_lower_leg,1.0,-75.0749909510962,486.765684342289,1.1756843422890029,1.1756843422890029,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW6,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,563.6937131839849,480.13,83.56371318398487,heated_lower_leg,1.0,-75.0749909510962,488.6187222328887,8.488722232888676,8.488722232888676,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW7,TW,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,564.6690263863768,464.84,99.82902638637682,vertical_loop,1.0,-88.63514123658517,476.0338851497916,11.19388514979164,11.19388514979164,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW8,TW,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,564.1169241190181,461.66999999999996,102.44692411901815,vertical_loop,1.0,-88.63514123658517,475.4817828824329,13.811782882432965,13.811782882432965,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 3,salt_3,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,563.4940303064575,462.49,101.00403030645748,cooling_branch,1.0,-99.26428929822175,464.22974100823575,1.7397410082357396,1.7397410082357396,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,584.4702827658541,481.34,103.13028276585413,cooling_branch,1.0,-99.26428929822175,485.20599346763237,3.865993467632393,3.865993467632393,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TP2,TP,,unmapped,unmapped,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,False,missing_prediction_reference_or_mapped_segment,,475.74,,,,,,,,True,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TP3,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,589.0774606533655,475.95,113.12746065336552,vertical_loop,1.0,-88.63514123658517,500.4423194167803,24.492319416780333,24.492319416780333,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TP4,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,588.2262808537979,478.89,109.33628085379792,vertical_loop,1.0,-88.63514123658517,499.5911396172127,20.701139617212732,20.701139617212732,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TP5,TP,test_section,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,588.4608052883157,479.31999999999994,109.14080528831573,vertical_loop,1.0,-88.63514123658517,499.8256640517305,20.505664051730548,20.505664051730548,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TP6,TP,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,587.6125512013982,481.36,106.2525512013982,vertical_loop,1.0,-88.63514123658517,498.97740996481303,17.61740996481302,17.61740996481302,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW1,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.8161497955034,469.77,112.04614979550342,vertical_loop,1.0,-88.63514123658517,493.1810085589182,23.41100855891824,23.41100855891824,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW10,TW,cooled_incline_hx_active,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,579.6434520865637,409.92999999999995,169.71345208656373,cooling_branch,1.0,-99.26428929822175,480.37916278834194,70.449162788342,70.449162788342,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW11,TW,cooled_incline_post_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,583.0307114682979,476.14,106.89071146829792,cooling_branch,1.0,-99.26428929822175,483.76642217007617,7.626422170076182,7.626422170076182,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW2,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.073480431682,471.15,109.92348043168204,vertical_loop,1.0,-88.63514123658517,492.43833919509683,21.288339195096853,21.288339195096853,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW3,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,580.8178084595197,470.41999999999996,110.39780845951975,vertical_loop,1.0,-88.63514123658517,492.1826672229345,21.762667222934567,21.762667222934567,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW4,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.9454944945497,474.86,107.08549449454972,heated_lower_leg,1.0,-75.0749909510962,506.87050354345354,32.010503543453524,32.010503543453524,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW5,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,583.3580189260259,503.71999999999997,79.63801892602595,heated_lower_leg,1.0,-75.0749909510962,508.2830279749297,4.563027974929753,4.563027974929753,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW6,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,585.2730791942151,496.76,88.51307919421515,heated_lower_leg,1.0,-75.0749909510962,510.19808824311895,13.438088243118955,13.438088243118955,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F4_thermal_family_offset,offset,thermal_family,moderate_dof_diagnostic,Salt 4,salt_4,TW7,TW,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,586.2637401344408,481.26,105.00374013444082,vertical_loop,1.0,-88.63514123658517,497.6285988978556,16.368598897855634,16.368598897855634,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
