uq_row_id,source_standardization_id,source_family,case_key,case_id,quantity_family,qoi_name,row_label,same_label_status,same_formula_status,same_sign_status,same_pressure_basis_status,same_velocity_or_qref_or_thermal_basis_status,retained_window_status,neighboring_window_status,mesh_or_gci_status,plane_sweep_status,recirculation_metric_status,same_qoi_uncertainty_status,admission_effect,final_use_label,next_action,reason,source_paths,component_k_admitted,cluster_k_admitted,f6_fit_performed,clipped_k,global_multiplier_applied_by_this_task
SQ-UQ-THL-021,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_2,salt_2,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::junction::junction_other,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-022,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_3,salt_3,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::lower_leg::heater,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-023,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_3,salt_3,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::upcomer::test_section,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-024,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_3,salt_3,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::cooling_branch::cooler,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-025,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_3,salt_3,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::junction::junction_other,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-026,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_4,salt_4,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::lower_leg::heater,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-027,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_4,salt_4,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::upcomer::test_section,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-028,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_4,salt_4,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::cooling_branch::cooler,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-029,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_4,salt_4,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::junction::junction_other,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-030,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,all_non_salt1,all_non_salt1,heat_loss_HX_cooler_candidate,imposed_cfd_cooler_upper_bound::diagnostic_upper_bound_not_predictive,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-031,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,holdout,holdout,heat_loss_HX_cooler_candidate,imposed_cfd_cooler_upper_bound::diagnostic_upper_bound_not_predictive,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-032,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,train,train,heat_loss_HX_cooler_candidate,imposed_cfd_cooler_upper_bound::diagnostic_upper_bound_not_predictive,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-033,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,validation,validation,heat_loss_HX_cooler_candidate,imposed_cfd_cooler_upper_bound::diagnostic_upper_bound_not_predictive,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-034,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,all_non_salt1,all_non_salt1,heat_loss_HX_cooler_candidate,salt2_fit_cooler_imposed_ratio::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-035,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,holdout,holdout,heat_loss_HX_cooler_candidate,salt2_fit_cooler_imposed_ratio::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-036,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,train,train,heat_loss_HX_cooler_candidate,salt2_fit_cooler_imposed_ratio::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-037,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,validation,validation,heat_loss_HX_cooler_candidate,salt2_fit_cooler_imposed_ratio::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_upper_bound_or_leakage_warning,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_none for final predictive runtime,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,upper_bound_or_leakage_warning_only,retain as diagnostic bound; exclude from final predictive HX closure,uses imposed or CFD cooler information and is not setup-predictive,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-038,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_2,salt_2,heat_loss::diagnostic_test_section_negative_source,negative_source_compatibility::train_candidate,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_boundary_form_screen,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_explicitly labeled diagnostic compatibility source only,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_only,no_admission_change,residual_localization_only,BC-modeling must admit a physical test-section boundary form before predictive use,"negative source is mathematical compatibility evidence, not a physical boundary condition",work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/test_section_boundary_form_bakeoff/test_section_model_result_ledger.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-039,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_3,salt_3,heat_loss::diagnostic_test_section_negative_source,negative_source_compatibility::validation_candidate,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_boundary_form_screen,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_explicitly labeled diagnostic compatibility source only,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_only,no_admission_change,residual_localization_only,BC-modeling must admit a physical test-section boundary form before predictive use,"negative source is mathematical compatibility evidence, not a physical boundary condition",work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/test_section_boundary_form_bakeoff/test_section_model_result_ledger.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-040,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_4,salt_4,heat_loss::diagnostic_test_section_negative_source,negative_source_compatibility::holdout_candidate,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_boundary_form_screen,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_explicitly labeled diagnostic compatibility source only,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_only,no_admission_change,residual_localization_only,BC-modeling must admit a physical test-section boundary form before predictive use,"negative source is mathematical compatibility evidence, not a physical boundary condition",work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/test_section_boundary_form_bakeoff/test_section_model_result_ledger.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
