family_group,family,source_count,case_labels,source_ids,primary_source_paths,branch,variable,support_status,sign_status,interpretability_status,headline_allowed,internal_only,primary_limitation,recommended_use,usable_fraction_min,usable_fraction_max,min_abs_bulk_minus_wall_temp_k_min,min_abs_bulk_minus_wall_temp_k_max,mean_metric_min,mean_metric_max,explanation
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,right_leg,effective_ua,all_cases_blocked,stable_net_cooling,internal_only,no,yes,thermal_low_usable_fraction,diagnostic_only,0.731183,0.731183,3.056864,3.198776,2.264265,2.306678,"salt3 / right_leg / Effective UA': support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=3.057-3.199 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,right_leg,thermal_resistance,all_cases_blocked,stable_net_cooling,internal_only,no,yes,thermal_low_usable_fraction,diagnostic_only,0.731183,0.731183,3.056864,3.198776,0.445561,0.451589,"salt3 / right_leg / Effective R'_th: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=3.057-3.199 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,left_lower_leg,effective_htc,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.941176,0.941176,2.357179,3.049338,108.894507,137.065715,"salt3 / left_lower_leg / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.941-0.941, min_abs_delta_t_range=2.357-3.049 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,left_lower_leg,effective_ua,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.941176,0.941176,2.357179,3.049338,7.559684,9.520931,"salt3 / left_lower_leg / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.941-0.941, min_abs_delta_t_range=2.357-3.049 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,left_lower_leg,thermal_resistance,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.941176,0.941176,2.357179,3.049338,0.121557,0.147664,"salt3 / left_lower_leg / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.941-0.941, min_abs_delta_t_range=2.357-3.049 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,test_section_span,effective_htc,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,1.000000,1.000000,2.443883,3.093408,170.428834,197.588237,"salt3 / test_section_span / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=2.444-3.093 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,test_section_span,effective_ua,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,1.000000,1.000000,2.443883,3.093408,11.138148,12.908256,"salt3 / test_section_span / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=2.444-3.093 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,test_section_span,thermal_resistance,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,1.000000,1.000000,2.443883,3.093408,0.079626,0.092108,"salt3 / test_section_span / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=2.444-3.093 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,left_upper_leg,effective_htc,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.948718,0.948718,2.197017,2.588848,121.705107,137.719213,"salt3 / left_upper_leg / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=2.197-2.589 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,left_upper_leg,effective_ua,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.948718,0.948718,2.197017,2.588848,8.377186,9.474779,"salt3 / left_upper_leg / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=2.197-2.589 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,left_upper_leg,thermal_resistance,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.948718,0.948718,2.197017,2.588848,0.106778,0.120784,"salt3 / left_upper_leg / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=2.197-2.589 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,upper_leg,effective_htc,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.957447,0.957447,0.259485,0.267567,318.643972,328.345287,"salt3 / upper_leg / Effective HTC: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=0.957-0.957, min_abs_delta_t_range=0.259-0.268 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,upper_leg,effective_ua,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.957447,0.957447,0.259485,0.267567,22.008630,22.707751,"salt3 / upper_leg / Effective UA': support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=0.957-0.957, min_abs_delta_t_range=0.259-0.268 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,upper_leg,thermal_resistance,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.957447,0.957447,0.259485,0.267567,0.062909,0.063304,"salt3 / upper_leg / Effective R'_th: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=0.957-0.957, min_abs_delta_t_range=0.259-0.268 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,upcomer,effective_htc,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.960000,0.960000,2.197017,2.588848,130.599576,153.821954,"salt3 / upcomer / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.960-0.960, min_abs_delta_t_range=2.197-2.589 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,upcomer,effective_ua,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.960000,0.960000,2.197017,2.588848,8.850087,10.426461,"salt3 / upcomer / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.960-0.960, min_abs_delta_t_range=2.197-2.589 K."
salt,salt3,2,"Salt 3 Jin, Salt 3 Kirst","viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv,upcomer,thermal_resistance,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.960000,0.960000,2.197017,2.588848,0.104357,0.122119,"salt3 / upcomer / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.960-0.960, min_abs_delta_t_range=2.197-2.589 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,lower_leg,effective_htc,all_cases_internal_only,mixed_driver_or_heat_role,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.750000,0.760870,1.171469,1.699260,243.904599,252.086836,"salt4 / lower_leg / Effective HTC: support=all_cases_internal_only, sign=mixed_driver_or_heat_role, usable_fraction_range=0.750-0.761, min_abs_delta_t_range=1.171-1.699 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,lower_leg,effective_ua,all_cases_internal_only,mixed_driver_or_heat_role,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.750000,0.760870,1.171469,1.699260,16.932777,17.492758,"salt4 / lower_leg / Effective UA': support=all_cases_internal_only, sign=mixed_driver_or_heat_role, usable_fraction_range=0.750-0.761, min_abs_delta_t_range=1.171-1.699 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,lower_leg,thermal_resistance,all_cases_internal_only,mixed_driver_or_heat_role,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.750000,0.760870,1.171469,1.699260,0.085109,0.088241,"salt4 / lower_leg / Effective R'_th: support=all_cases_internal_only, sign=mixed_driver_or_heat_role, usable_fraction_range=0.750-0.761, min_abs_delta_t_range=1.171-1.699 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,right_leg,effective_htc,all_cases_blocked,stable_net_cooling,internal_only,no,yes,thermal_low_usable_fraction,diagnostic_only,0.731183,0.731183,3.635468,3.872148,34.056969,34.233357,"salt4 / right_leg / Effective HTC: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=3.635-3.872 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,right_leg,effective_ua,all_cases_blocked,stable_net_cooling,internal_only,no,yes,thermal_low_usable_fraction,diagnostic_only,0.731183,0.731183,3.635468,3.872148,2.361606,2.373747,"salt4 / right_leg / Effective UA': support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=3.635-3.872 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,right_leg,thermal_resistance,all_cases_blocked,stable_net_cooling,internal_only,no,yes,thermal_low_usable_fraction,diagnostic_only,0.731183,0.731183,3.635468,3.872148,0.434646,0.436026,"salt4 / right_leg / Effective R'_th: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=3.635-3.872 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,left_lower_leg,effective_htc,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.941176,0.941176,2.032076,2.660186,142.979373,186.272398,"salt4 / left_lower_leg / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.941-0.941, min_abs_delta_t_range=2.032-2.660 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,left_lower_leg,effective_ua,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.941176,0.941176,2.032076,2.660186,9.929262,12.941043,"salt4 / left_lower_leg / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.941-0.941, min_abs_delta_t_range=2.032-2.660 K."
salt,salt4,2,"Salt 4 Jin, Salt 4 Kirst","viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,left_lower_leg,thermal_resistance,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.941176,0.941176,2.032076,2.660186,0.091257,0.115647,"salt4 / left_lower_leg / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.941-0.941, min_abs_delta_t_range=2.032-2.660 K."
