case_id,source_id,patch_name,role,role_group,bc_type,one_d_segment,parent_span,area_m2,h_W_m2K,Ta_K,Tsur_K,emissivity,thickness_total_m,wall_layer_metadata_status,imposed_Q_W,realized_wallHeatFlux_W,realized_external_loss_W,source_kind,setup_radiation_policy,realized_flux_replay_policy,predictive_runtime_policy,source_paths
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_right_right_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,0.000505262,82.71636061552115,299.96999999999997,,,,h_only,0.0,-5.849059041,5.849059041,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_left,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.002687301,4.886947042822767,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.538213013,1.538213013,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_left_upper_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.010633262,4.086745729076576,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-5.874310467,5.874310467,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_left_upper_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,0.000386841,70.3783103883255,299.96999999999997,,,,h_only,0.0,-4.300168209,4.300168209,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_right,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.00292452,4.583438440008289,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.594392062,1.594392062,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_right_right_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.002183347,3.869961442922709,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.139598679,1.139598679,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_right_right_step,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_right_right_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,0.000505262,86.15513765254893,299.96999999999997,,,,h_only,0.0,-6.541116618,6.541116618,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_right_upper_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.005316631,4.629291371277055,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-2.824979318,2.824979318,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_upper_right_upper_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,0.000386841,93.46530107082373,299.96999999999997,,,,h_only,0.0,-5.409903774,5.409903774,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_lower_left_right_end,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_lower_left_upper_start,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_lower_right_left_start,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_lower_right_upper_end,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_upper_left_lower_end,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_upper_left_right_start,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_upper_right_left_end,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_junction_upper_right_lower_start,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_left_01_upper_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_left_02_connector_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_left_03_fitting_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_left_05_fitting_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_left_06_connector_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_left_07_lower_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_lower_01_fitting_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_lower_09_fitting_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_right_01_lower_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_right_03_upper_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_upper_01_straight_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,ncc_pipeleg_upper_09_straight_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_left_01_upper,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_upper_leg,0.024699414,3.5654354089331215,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-11.69474171,11.69474171,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_left_02_connector,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_upper_leg,0.000158588,18.055116361024403,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-0.076796113,0.076796113,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_left_03_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,test_section_span,0.002075764,5.75364137492667,299.96999999999997,299.96999999999997,0.95,0.043856001,h_and_layers_present,0.0,-1.291092556,1.291092556,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_left_04_test_section,test_section,intended_test_section_exchange,rcExternalTemperature,upcomer,test_section_span,0.012258449,7.703696069906455,299.96999999999997,299.96999999999997,0.95,0.0022,h_and_layers_present,37.0,-16.76868551,0.0,active_source_or_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_left_05_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,test_section_span,0.002075764,5.750311295327297,299.96999999999997,299.96999999999997,0.95,0.043856001,h_and_layers_present,0.0,-1.30762888,1.30762888,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_left_06_connector,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_lower_leg,0.000158588,18.0495194582369,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-0.078535804,0.078535804,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_left_07_lower,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_lower_leg,0.021145,3.652396563434314,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-10.11110678,10.11110678,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_01_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.002184983,3.8359269682887787,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.266104454,1.266104454,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_02_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.005436027,3.9414420850257827,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-2.715470625,2.715470625,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_03_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.000660878,7.288234727971945,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-0.354410039,0.354410039,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_04_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,0.015262139,4.225308245061517,299.96999999999997,299.96999999999997,0.95,0.040386,h_and_layers_present,112.533333333,103.2717315,0.0,active_source,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_05_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,0.015262139,4.267943990794285,299.96999999999997,299.96999999999997,0.95,0.040386,h_and_layers_present,112.533333333,103.4583489,0.0,active_source,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_06_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,0.015262139,4.085776480431927,299.96999999999997,299.96999999999997,0.95,0.040386,h_and_layers_present,112.533333333,103.7569781,0.0,active_source,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_07_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.000660878,7.120270506212496,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-0.29245193,0.29245193,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_08_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.005436027,3.8072183973894917,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-2.400265668,2.400265668,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_lower_09_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.002184983,3.8345896367355725,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.126777797,1.126777797,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_right_01_lower,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,downcomer,right_leg,0.021145,3.5851756828849735,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-9.336214747,9.336214747,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_right_02_middle,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,downcomer,right_leg,0.021145,3.5897738807574324,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-9.34802578,9.34802578,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_right_03_upper,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,downcomer,right_leg,0.021145,3.5811002843182895,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-9.44040251,9.44040251,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,pipeleg_upper_01_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,cooling_branch,upper_leg,0.007621011,3.8477988596301573,299.96999999999997,299.96999999999997,0.95,0.037211,h_and_layers_present,0.0,-3.398079024,3.398079024,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
